fixture_id,date,status,round,season,home_team,away_team,home_score,away_score
864144,2022-07-31T02:05:00+00:00,Match Finished,Apertura - 6,2022,Club Tijuana,Mazatlán,2,0
864143,2022-07-31T02:05:00+00:00,Match Finished,Apertura - 6,2022,Puebla,Atletico San Luis,0,0
864145,2022-07-31T17:00:00+00:00,Match Finished,Apertura - 6,2022,U.N.A.M. - Pumas,Monterrey,1,1
864146,2022-08-01T00:05:00+00:00,Match Finished,Apertura - 6,2022,Santos Laguna,Atlas,1,0
864147,2022-08-01T02:05:00+00:00,Match Finished,Apertura - 6,2022,Leon,Club America,3,2
864229,2022-08-03T01:00:00+00:00,Match Finished,Apertura - 16,2022,Toluca,Puebla,1,1
864230,2022-08-04T00:00:00+00:00,Match Finished,Apertura - 16,2022,FC Juarez,Atletico San Luis,1,1
864148,2022-08-05T02:00:00+00:00,Match Finished,Apertura - 7,2022,Atlas,Club Queretaro,3,1
864150,2022-08-06T02:05:00+00:00,Match Finished,Apertura - 7,2022,Mazatlán,Guadalajara Chivas,2,1
864151,2022-08-07T00:05:00+00:00,Match Finished,Apertura - 7,2022,Monterrey,Leon,5,1
864153,2022-08-07T02:05:00+00:00,Match Finished,Apertura - 7,2022,Santos Laguna,Cruz Azul,4,0
864154,2022-08-07T17:00:00+00:00,Match Finished,Apertura - 7,2022,Toluca,Club Tijuana,3,1
864155,2022-08-07T21:00:00+00:00,Match Finished,Apertura - 7,2022,Atletico San Luis,Necaxa,1,2
864156,2022-08-07T23:05:00+00:00,Match Finished,Apertura - 7,2022,Pachuca,Tigres UANL,2,0
864152,2022-08-08T01:05:00+00:00,Match Finished,Apertura - 7,2022,Club America,FC Juarez,2,1
864157,2022-08-12T02:00:00+00:00,Match Finished,Apertura - 8,2022,Club Queretaro,Atletico San Luis,1,1
864158,2022-08-13T02:00:00+00:00,Match Finished,Apertura - 8,2022,Necaxa,Monterrey,1,2
864159,2022-08-13T02:05:00+00:00,Match Finished,Apertura - 8,2022,Club Tijuana,Puebla,3,3
864161,2022-08-13T22:00:00+00:00,Match Finished,Apertura - 8,2022,Leon,Mazatlán,0,3
864162,2022-08-14T00:05:00+00:00,Match Finished,Apertura - 8,2022,U.N.A.M. - Pumas,Club America,0,3
864163,2022-08-14T02:05:00+00:00,Match Finished,Apertura - 8,2022,Guadalajara Chivas,Atlas,1,1
864164,2022-08-14T22:00:00+00:00,Match Finished,Apertura - 8,2022,Cruz Azul,Toluca,2,3
864165,2022-08-15T00:05:00+00:00,Match Finished,Apertura - 8,2022,Tigres UANL,Santos Laguna,2,0
864166,2022-08-17T00:00:00+00:00,Match Finished,Apertura - 9,2022,Atlas,FC Juarez,0,1
864167,2022-08-17T01:00:00+00:00,Match Finished,Apertura - 9,2022,Mazatlán,Club Queretaro,1,1
864168,2022-08-17T02:05:00+00:00,Match Finished,Apertura - 9,2022,Puebla,Necaxa,2,2
864169,2022-08-18T00:00:00+00:00,Match Finished,Apertura - 9,2022,Toluca,Monterrey,1,1
864171,2022-08-18T02:05:00+00:00,Match Finished,Apertura - 9,2022,Pachuca,Club America,0,3
864170,2022-08-18T02:05:00+00:00,Match Finished,Apertura - 9,2022,Cruz Azul,Club Tijuana,1,2
864172,2022-08-19T00:05:00+00:00,Match Finished,Apertura - 9,2022,Santos Laguna,Leon,2,1
864173,2022-08-19T02:05:00+00:00,Match Finished,Apertura - 9,2022,Atletico San Luis,U.N.A.M. - Pumas,3,2
864175,2022-08-20T00:00:00+00:00,Match Finished,Apertura - 10,2022,Necaxa,Guadalajara Chivas,0,4
864177,2022-08-20T22:00:00+00:00,Match Finished,Apertura - 10,2022,Club Queretaro,Club Tijuana,2,0
864179,2022-08-21T00:05:00+00:00,Match Finished,Apertura - 10,2022,Monterrey,Tigres UANL,0,0
864178,2022-08-21T00:05:00+00:00,Match Finished,Apertura - 10,2022,Atlas,Puebla,1,1
864180,2022-08-21T02:05:00+00:00,Match Finished,Apertura - 10,2022,Club America,Cruz Azul,7,0
864176,2022-08-21T02:05:00+00:00,Match Finished,Apertura - 10,2022,FC Juarez,Mazatlán,1,1
864181,2022-08-21T17:00:00+00:00,Match Finished,Apertura - 10,2022,U.N.A.M. - Pumas,Santos Laguna,1,5
864182,2022-08-21T22:00:00+00:00,Match Finished,Apertura - 10,2022,Atletico San Luis,Toluca,1,0
864183,2022-08-22T00:05:00+00:00,Match Finished,Apertura - 10,2022,Pachuca,Leon,1,0
864231,2022-08-24T00:05:00+00:00,Match Finished,Apertura - 16,2022,Guadalajara Chivas,Monterrey,1,0
864232,2022-08-24T02:05:00+00:00,Match Finished,Apertura - 16,2022,Club Queretaro,Club America,0,1
864234,2022-08-25T02:05:00+00:00,Match Finished,Apertura - 16,2022,U.N.A.M. - Pumas,Tigres UANL,1,1
864235,2022-08-26T00:05:00+00:00,Match Finished,Apertura - 16,2022,Pachuca,Atlas,3,1
864236,2022-08-26T02:05:00+00:00,Match Finished,Apertura - 16,2022,Club Tijuana,Santos Laguna,0,2
864184,2022-08-27T00:00:00+00:00,Match Finished,Apertura - 11,2022,Puebla,FC Juarez,2,2
864185,2022-08-27T02:05:00+00:00,Match Finished,Apertura - 11,2022,Mazatlán,Club America,1,3
864186,2022-08-27T22:00:00+00:00,Match Finished,Apertura - 11,2022,Cruz Azul,Club Queretaro,2,1
864187,2022-08-28T00:05:00+00:00,Match Finished,Apertura - 11,2022,Tigres UANL,Necaxa,0,0
864188,2022-08-28T02:05:00+00:00,Match Finished,Apertura - 11,2022,Guadalajara Chivas,U.N.A.M. - Pumas,3,1
864189,2022-08-28T17:00:00+00:00,Match Finished,Apertura - 11,2022,Toluca,Pachuca,1,4
864191,2022-08-29T00:00:00+00:00,Match Finished,Apertura - 11,2022,Leon,Atlas,4,2
864190,2022-08-29T00:05:00+00:00,Match Finished,Apertura - 11,2022,Santos Laguna,Atletico San Luis,4,1
864192,2022-08-29T02:05:00+00:00,Match Finished,Apertura - 11,2022,Club Tijuana,Monterrey,0,3
864193,2022-09-02T00:00:00+00:00,Match Finished,Apertura - 12,2022,Atletico San Luis,Club Tijuana,0,0
864194,2022-09-02T02:05:00+00:00,Match Finished,Apertura - 12,2022,Club Queretaro,Puebla,1,1
864195,2022-09-03T00:00:00+00:00,Match Finished,Apertura - 12,2022,Necaxa,Leon,3,2
864196,2022-09-03T02:05:00+00:00,Match Finished,Apertura - 12,2022,FC Juarez,Cruz Azul,2,2
864197,2022-09-03T22:05:00+00:00,Match Finished,Apertura - 12,2022,Pachuca,Santos Laguna,2,0
864198,2022-09-04T00:05:00+00:00,Match Finished,Apertura - 12,2022,Monterrey,Mazatlán,0,0
864199,2022-09-04T00:05:00+00:00,Match Finished,Apertura - 12,2022,Atlas,U.N.A.M. - Pumas,0,0
864200,2022-09-04T02:05:00+00:00,Match Finished,Apertura - 12,2022,Club America,Tigres UANL,2,1
864201,2022-09-04T22:00:00+00:00,Match Finished,Apertura - 12,2022,Toluca,Guadalajara Chivas,0,0
864202,2022-09-07T00:00:00+00:00,Match Finished,Apertura - 13,2022,Leon,FC Juarez,1,0
864203,2022-09-07T00:05:00+00:00,Match Finished,Apertura - 13,2022,Santos Laguna,Necaxa,3,1
864204,2022-09-07T02:05:00+00:00,Match Finished,Apertura - 13,2022,Monterrey,Cruz Azul,3,2
864205,2022-09-07T02:05:00+00:00,Match Finished,Apertura - 13,2022,Club America,Atletico San Luis,3,0
864207,2022-09-08T00:00:00+00:00,Match Finished,Apertura - 13,2022,Tigres UANL,Toluca,3,1
864206,2022-09-08T00:00:00+00:00,Match Finished,Apertura - 13,2022,Puebla,Pachuca,2,2
864210,2022-09-08T02:00:00+00:00,Match Finished,Apertura - 13,2022,Mazatlán,Atlas,1,0
864209,2022-09-08T02:05:00+00:00,Match Finished,Apertura - 13,2022,Club Tijuana,Guadalajara Chivas,1,2
864208,2022-09-08T02:05:00+00:00,Match Finished,Apertura - 13,2022,U.N.A.M. - Pumas,Club Queretaro,4,1
864212,2022-09-10T02:05:00+00:00,Match Finished,Apertura - 14,2022,FC Juarez,Monterrey,0,1
864213,2022-09-10T22:00:00+00:00,Match Finished,Apertura - 14,2022,Club Queretaro,Santos Laguna,3,3
864211,2022-09-11T00:00:00+00:00,Match Finished,Apertura - 14,2022,Necaxa,Club America,1,2
864214,2022-09-11T00:05:00+00:00,Match Finished,Apertura - 14,2022,Tigres UANL,Leon,0,1
864216,2022-09-11T02:05:00+00:00,Match Finished,Apertura - 14,2022,Guadalajara Chivas,Puebla,1,0
864215,2022-09-11T02:05:00+00:00,Match Finished,Apertura - 14,2022,Toluca,U.N.A.M. - Pumas,2,2
864217,2022-09-11T21:00:00+00:00,Match Finished,Apertura - 14,2022,Cruz Azul,Mazatlán,2,0
864218,2022-09-11T23:05:00+00:00,Match Finished,Apertura - 14,2022,Atlas,Atletico San Luis,1,3
864219,2022-09-12T01:05:00+00:00,Match Finished,Apertura - 14,2022,Pachuca,Club Tijuana,6,1
864174,2022-09-14T02:05:00+00:00,Match Finished,Apertura - 9,2022,Guadalajara Chivas,Tigres UANL,1,4
864138,2022-09-15T02:05:00+00:00,Match Finished,Apertura - 5,2022,Club America,Santos Laguna,3,3
864160,2022-09-15T02:05:00+00:00,Match Finished,Apertura - 8,2022,FC Juarez,Pachuca,2,1
864233,2022-09-16T00:00:00+00:00,Match Finished,Apertura - 16,2022,Cruz Azul,Leon,2,1
864220,2022-09-17T00:00:00+00:00,Match Finished,Apertura - 15,2022,Puebla,Tigres UANL,2,1
864221,2022-09-17T02:00:00+00:00,Match Finished,Apertura - 15,2022,Mazatlán,Toluca,1,1
864223,2022-09-18T00:05:00+00:00,Match Finished,Apertura - 15,2022,Monterrey,Atlas,2,0
864224,2022-09-18T01:00:00+00:00,Match Finished,Apertura - 15,2022,Club America,Guadalajara Chivas,2,1
864225,2022-09-18T22:00:00+00:00,Match Finished,Apertura - 15,2022,U.N.A.M. - Pumas,Cruz Azul,1,2
864226,2022-09-19T00:05:00+00:00,Match Finished,Apertura - 15,2022,Santos Laguna,FC Juarez,2,0
864227,2022-09-19T00:05:00+00:00,Match Finished,Apertura - 15,2022,Leon,Club Queretaro,3,1
864222,2022-09-19T02:00:00+00:00,Match Finished,Apertura - 15,2022,Atletico San Luis,Pachuca,1,2
864228,2022-09-19T02:05:00+00:00,Match Finished,Apertura - 15,2022,Club Tijuana,Necaxa,1,1
864237,2022-09-24T00:00:00+00:00,Match Finished,Apertura - 16,2022,Necaxa,Mazatlán,2,2
864149,2022-09-24T02:05:00+00:00,Match Finished,Apertura - 7,2022,Puebla,U.N.A.M. - Pumas,2,1
864238,2022-10-01T00:00:00+00:00,Match Finished,Apertura - 17,2022,Puebla,Club America,1,2
864239,2022-10-01T02:00:00+00:00,Match Finished,Apertura - 17,2022,FC Juarez,U.N.A.M. - Pumas,3,1
864240,2022-10-01T22:00:00+00:00,Match Finished,Apertura - 17,2022,Atletico San Luis,Tigres UANL,0,3
864241,2022-10-01T22:05:00+00:00,Match Finished,Apertura - 17,2022,Monterrey,Pachuca,0,0
864242,2022-10-02T00:05:00+00:00,Match Finished,Apertura - 17,2022,Atlas,Necaxa,1,0
864243,2022-10-02T02:05:00+00:00,Match Finished,Apertura - 17,2022,Cruz Azul,Guadalajara Chivas,2,1
864244,2022-10-02T17:00:00+00:00,Match Finished,Apertura - 17,2022,Toluca,Club Queretaro,4,1
864245,2022-10-02T23:05:00+00:00,Match Finished,Apertura - 17,2022,Santos Laguna,Mazatlán,3,0
864246,2022-10-03T01:00:00+00:00,Match Finished,Apertura - 17,2022,Leon,Club Tijuana,2,2
963835,2022-10-09T00:00:00+00:00,Match Finished,Apertura - Reclasificación,2022,Tigres UANL,Necaxa,2,0
963837,2022-10-09T02:15:00+00:00,Match Finished,Apertura - Reclasificación,2022,Cruz Azul,Leon,1,0
963836,2022-10-09T17:00:00+00:00,Match Finished,Apertura - Reclasificación,2022,Toluca,FC Juarez,3,0
963838,2022-10-09T21:30:00+00:00,Match Finished,Apertura - Reclasificación,2022,Puebla,Guadalajara Chivas,1,1
973610,2023-01-07T01:00:00+00:00,Match Finished,Clausura - 1,2022,Necaxa,Atletico San Luis,2,3
973612,2023-01-07T23:00:00+00:00,Match Finished,Clausura - 1,2022,Club America,Club Queretaro,0,0
973614,2023-01-08T03:10:00+00:00,Match Finished,Clausura - 1,2022,Monterrey,Guadalajara Chivas,0,1
973615,2023-01-08T18:00:00+00:00,Match Finished,Clausura - 1,2022,U.N.A.M. - Pumas,FC Juarez,2,1
973616,2023-01-09T01:00:00+00:00,Match Finished,Clausura - 1,2022,Santos Laguna,Tigres UANL,0,3
973618,2023-01-09T03:10:00+00:00,Match Finished,Clausura - 1,2022,Club Tijuana,Cruz Azul,1,1
973617,2023-01-10T03:10:00+00:00,Match Finished,Clausura - 1,2022,Pachuca,Puebla,5,1
973619,2023-01-13T03:00:00+00:00,Match Finished,Clausura - 2,2022,Atlas,Mazatlán,2,1
973620,2023-01-14T01:05:00+00:00,Match Finished,Clausura - 2,2022,Atletico San Luis,Guadalajara Chivas,0,0
973621,2023-01-14T03:05:00+00:00,Match Finished,Clausura - 2,2022,Puebla,Club Queretaro,2,0
973622,2023-01-14T23:00:00+00:00,Match Finished,Clausura - 2,2022,Cruz Azul,Monterrey,2,3
973623,2023-01-15T01:05:00+00:00,Match Finished,Clausura - 2,2022,Toluca,Club America,2,2
973625,2023-01-15T01:05:00+00:00,Match Finished,Clausura - 2,2022,FC Juarez,Club Tijuana,3,0
973624,2023-01-15T03:10:00+00:00,Match Finished,Clausura - 2,2022,Santos Laguna,U.N.A.M. - Pumas,3,0
973626,2023-01-16T01:05:00+00:00,Match Finished,Clausura - 2,2022,Tigres UANL,Pachuca,4,1
973627,2023-01-17T03:05:00+00:00,Match Finished,Clausura - 2,2022,Leon,Necaxa,2,1
974323,2023-01-21T03:00:00+00:00,Match Finished,Clausura - 3,2022,Mazatlán,Santos Laguna,1,2
974324,2023-01-21T03:10:00+00:00,Match Finished,Clausura - 3,2022,Club Tijuana,Tigres UANL,1,1
974326,2023-01-22T01:10:00+00:00,Match Finished,Clausura - 3,2022,Club America,Puebla,2,2
974327,2023-01-22T03:10:00+00:00,Match Finished,Clausura - 3,2022,Guadalajara Chivas,Toluca,1,2
974328,2023-01-22T03:10:00+00:00,Match Finished,Clausura - 3,2022,Necaxa,Cruz Azul,1,0
974329,2023-01-22T18:00:00+00:00,Match Finished,Clausura - 3,2022,U.N.A.M. - Pumas,Leon,4,1
974330,2023-01-22T23:00:00+00:00,Match Finished,Clausura - 3,2022,Club Queretaro,Atlas,3,3
974325,2023-01-22T23:06:00+00:00,Match Finished,Clausura - 3,2022,Monterrey,Atletico San Luis,3,1
974331,2023-01-23T01:10:00+00:00,Match Finished,Clausura - 3,2022,Pachuca,FC Juarez,4,1
974332,2023-01-27T03:05:00+00:00,Match Finished,Clausura - 4,2022,Atlas,Santos Laguna,2,2
974333,2023-01-28T01:05:00+00:00,Match Finished,Clausura - 4,2022,Puebla,Monterrey,1,2
974334,2023-01-28T03:05:00+00:00,Match Finished,Clausura - 4,2022,Club Tijuana,U.N.A.M. - Pumas,0,0
974336,2023-01-29T01:05:00+00:00,Match Finished,Clausura - 4,2022,Tigres UANL,Atletico San Luis,0,0
974337,2023-01-29T03:05:00+00:00,Match Finished,Clausura - 4,2022,Club America,Mazatlán,6,0
974338,2023-01-29T03:05:00+00:00,Match Finished,Clausura - 4,2022,FC Juarez,Guadalajara Chivas,1,2
974339,2023-01-29T18:00:00+00:00,Match Finished,Clausura - 4,2022,Toluca,Leon,0,0
974340,2023-01-30T01:00:00+00:00,Match Finished,Clausura - 4,2022,Pachuca,Necaxa,2,1
973613,2023-02-02T02:05:00+00:00,Match Finished,Clausura - 1,2022,Atlas,Toluca,0,0
974341,2023-02-03T03:00:00+00:00,Match Finished,Clausura - 5,2022,Atletico San Luis,Puebla,2,0
974342,2023-02-04T01:00:00+00:00,Match Finished,Clausura - 5,2022,Necaxa,Club Tijuana,1,1
974343,2023-02-04T03:05:00+00:00,Match Finished,Clausura - 5,2022,Mazatlán,FC Juarez,2,3
974344,2023-02-04T23:00:00+00:00,Match Finished,Clausura - 5,2022,Leon,Pachuca,0,1
974345,2023-02-05T01:05:00+00:00,Match Finished,Clausura - 5,2022,Cruz Azul,Tigres UANL,0,1
974346,2023-02-05T03:05:00+00:00,Match Finished,Clausura - 5,2022,Santos Laguna,Club America,2,2
974347,2023-02-05T18:00:00+00:00,Match Finished,Clausura - 5,2022,U.N.A.M. - Pumas,Atlas,2,2
974348,2023-02-05T23:00:00+00:00,Match Finished,Clausura - 5,2022,Guadalajara Chivas,Club Queretaro,1,1
974349,2023-02-06T01:10:00+00:00,Match Finished,Clausura - 5,2022,Monterrey,Toluca,2,1
974350,2023-02-10T01:05:00+00:00,Match Finished,Clausura - 6,2022,Club Queretaro,Leon,0,3
974351,2023-02-10T03:05:00+00:00,Match Finished,Clausura - 6,2022,Atlas,Monterrey,0,2
974352,2023-02-11T01:00:00+00:00,Match Finished,Clausura - 6,2022,Puebla,Mazatlán,3,1
974353,2023-02-11T03:10:00+00:00,Match Finished,Clausura - 6,2022,Club Tijuana,Atletico San Luis,1,0
974354,2023-02-11T23:00:00+00:00,Match Finished,Clausura - 6,2022,Club America,Necaxa,2,1
974356,2023-02-12T01:05:00+00:00,Match Finished,Clausura - 6,2022,Tigres UANL,U.N.A.M. - Pumas,4,2
974355,2023-02-12T01:05:00+00:00,Match Finished,Clausura - 6,2022,FC Juarez,Santos Laguna,3,1
974357,2023-02-12T03:05:00+00:00,Match Finished,Clausura - 6,2022,Pachuca,Guadalajara Chivas,1,1
974358,2023-02-12T18:00:00+00:00,Match Finished,Clausura - 6,2022,Toluca,Cruz Azul,3,1
974360,2023-02-15T01:05:00+00:00,Match Finished,Clausura - 7,2022,Tigres UANL,FC Juarez,0,0
974359,2023-02-15T01:05:00+00:00,Match Finished,Clausura - 7,2022,Leon,Puebla,2,0
974361,2023-02-15T03:05:00+00:00,Match Finished,Clausura - 7,2022,Atletico San Luis,Club America,1,3
974363,2023-02-16T01:05:00+00:00,Match Finished,Clausura - 7,2022,Guadalajara Chivas,Club Tijuana,2,1
974362,2023-02-16T01:05:00+00:00,Match Finished,Clausura - 7,2022,Monterrey,Club Queretaro,2,0
974364,2023-02-16T03:05:00+00:00,Match Finished,Clausura - 7,2022,Necaxa,U.N.A.M. - Pumas,3,1
974365,2023-02-17T03:00:00+00:00,Match Finished,Clausura - 7,2022,Mazatlán,Pachuca,2,3
974369,2023-02-18T01:06:00+00:00,Match Finished,Clausura - 8,2022,FC Juarez,Leon,0,0
974370,2023-02-18T03:05:00+00:00,Match Finished,Clausura - 8,2022,Puebla,Cruz Azul,1,3
974368,2023-02-18T23:00:00+00:00,Match Finished,Clausura - 8,2022,Atletico San Luis,Santos Laguna,1,1
974372,2023-02-19T01:05:00+00:00,Match Finished,Clausura - 8,2022,Atlas,Tigres UANL,0,1
974373,2023-02-19T03:05:00+00:00,Match Finished,Clausura - 8,2022,U.N.A.M. - Pumas,Guadalajara Chivas,1,2
974374,2023-02-19T23:00:00+00:00,Match Finished,Clausura - 8,2022,Club Queretaro,Mazatlán,1,1
974371,2023-02-19T23:06:00+00:00,Match Finished,Clausura - 8,2022,Monterrey,Necaxa,2,1
974375,2023-02-20T01:05:00+00:00,Match Finished,Clausura - 8,2022,Club America,Club Tijuana,2,1
974376,2023-02-20T03:05:00+00:00,Match Finished,Clausura - 8,2022,Pachuca,Toluca,1,2
974366,2023-02-23T02:05:00+00:00,Match Finished,Clausura - 7,2022,Cruz Azul,Atlas,1,0
974367,2023-02-24T02:05:00+00:00,Match Finished,Clausura - 7,2022,Santos Laguna,Toluca,0,5
974377,2023-02-25T01:05:00+00:00,Match Finished,Clausura - 9,2022,Necaxa,Club Queretaro,1,1
974378,2023-02-25T03:10:00+00:00,Match Finished,Clausura - 9,2022,Mazatlán,U.N.A.M. - Pumas,1,2
974379,2023-02-25T23:00:00+00:00,Match Finished,Clausura - 9,2022,Cruz Azul,FC Juarez,1,0
974380,2023-02-26T01:05:00+00:00,Match Finished,Clausura - 9,2022,Tigres UANL,Guadalajara Chivas,1,2
974381,2023-02-26T03:05:00+00:00,Match Finished,Clausura - 9,2022,Atlas,Club America,2,2
974382,2023-02-26T18:00:00+00:00,Match Finished,Clausura - 9,2022,Toluca,Atletico San Luis,2,0
974383,2023-02-27T01:05:00+00:00,Match Finished,Clausura - 9,2022,Santos Laguna,Puebla,3,2
974384,2023-02-27T03:05:00+00:00,Match Finished,Clausura - 9,2022,Club Tijuana,Pachuca,2,0
974385,2023-02-28T03:10:00+00:00,Match Finished,Clausura - 9,2022,Leon,Monterrey,1,1
974386,2023-03-04T01:05:00+00:00,Match Finished,Clausura - 10,2022,Necaxa,Tigres UANL,0,1
974387,2023-03-04T01:05:00+00:00,Match Finished,Clausura - 10,2022,Mazatlán,Cruz Azul,3,1
974388,2023-03-04T03:15:00+00:00,Match Finished,Clausura - 10,2022,Club Tijuana,Atlas,1,1
974389,2023-03-04T23:00:00+00:00,Match Finished,Clausura - 10,2022,Leon,Atletico San Luis,2,0
974391,2023-03-05T01:05:00+00:00,Match Finished,Clausura - 10,2022,Club America,Pachuca,0,3
974390,2023-03-05T01:10:00+00:00,Match Finished,Clausura - 10,2022,Monterrey,FC Juarez,3,0
974392,2023-03-05T03:05:00+00:00,Match Finished,Clausura - 10,2022,Guadalajara Chivas,Santos Laguna,2,0
974393,2023-03-05T18:00:00+00:00,Match Finished,Clausura - 10,2022,U.N.A.M. - Pumas,Puebla,2,4
974394,2023-03-06T01:05:00+00:00,Match Finished,Clausura - 10,2022,Club Queretaro,Toluca,1,0
974395,2023-03-11T01:05:00+00:00,Match Finished,Clausura - 11,2022,Atletico San Luis,Club Queretaro,2,0
974396,2023-03-11T03:05:00+00:00,Match Finished,Clausura - 11,2022,Puebla,Guadalajara Chivas,1,0
974397,2023-03-11T23:00:00+00:00,Match Finished,Clausura - 11,2022,Atlas,Leon,0,1
974398,2023-03-12T01:05:00+00:00,Match Finished,Clausura - 11,2022,Cruz Azul,U.N.A.M. - Pumas,1,0
974399,2023-03-12T03:10:00+00:00,Match Finished,Clausura - 11,2022,Tigres UANL,Club America,0,2
974400,2023-03-12T18:00:00+00:00,Match Finished,Clausura - 11,2022,Toluca,Mazatlán,4,1
