id,date,season,phase,matchday,home_team,away_team,home_score,away_score,status,total_goals,goal_difference,result,source,referee,venue,venue_city,attendance,home_xg,away_xg,home_manager,away_manager,home_system_of_play,away_system_of_play,source_matchday,sources_agree,n_sources
56,2010-09-11,2010,apertura,7,Atlas,Cruz Azul,1.0,3.0,FINISHED,4.0,-2.0,VISITANTE,openfootball,,,,,,,,,,,7,True,1
57,2010-09-11,2010,apertura,7,Jaguares de Chiapas,Puebla FC,4.0,0.0,FINISHED,4.0,4.0,LOCAL,openfootball,,,,,,,,,,,7,True,1
58,2010-09-11,2010,apertura,7,Pachuca,Chivas,1.0,1.0,FINISHED,2.0,0.0,EMPATE,openfootball,,,,,,,,,,,7,True,1
59,2010-09-11,2010,apertura,7,Querétaro,Santos Laguna,5.0,2.0,FINISHED,7.0,3.0,LOCAL,openfootball,,,,,,,,,,,7,True,1
60,2010-09-11,2010,apertura,7,Tigres UANL,Monterrey,0.0,1.0,FINISHED,1.0,-1.0,VISITANTE,openfootball,,,,,,,,,,,7,True,1
61,2010-09-12,2010,apertura,7,Monarcas Morelia,América,0.0,2.0,FINISHED,2.0,-2.0,VISITANTE,openfootball,,,,,,,,,,,7,True,1
62,2010-09-12,2010,apertura,7,UNAM Pumas,Club San Luis,0.0,1.0,FINISHED,1.0,-1.0,VISITANTE,openfootball,,,,,,,,,,,7,True,1
63,2010-09-17,2010,apertura,8,Estudiantes Tecos,UNAM Pumas,2.0,2.0,FINISHED,4.0,0.0,EMPATE,openfootball,,,,,,,,,,,8,True,1
64,2010-09-18,2010,apertura,8,Atlante,Monarcas Morelia,2.0,0.0,FINISHED,2.0,2.0,LOCAL,openfootball,,,,,,,,,,,8,True,1
65,2010-09-18,2010,apertura,8,Chivas,Jaguares de Chiapas,0.0,3.0,FINISHED,3.0,-3.0,VISITANTE,openfootball,,,,,,,,,,,8,True,1
66,2010-09-18,2010,apertura,8,Club San Luis,Pachuca,1.0,0.0,FINISHED,1.0,1.0,LOCAL,openfootball,,,,,,,,,,,8,True,1
67,2010-09-18,2010,apertura,8,Cruz Azul,Querétaro,3.0,0.0,FINISHED,3.0,3.0,LOCAL,openfootball,,,,,,,,,,,8,True,1
68,2010-09-18,2010,apertura,8,Monterrey,Atlas,2.0,0.0,FINISHED,2.0,2.0,LOCAL,openfootball,,,,,,,,,,,8,True,1
69,2010-09-18,2010,apertura,8,Santos Laguna,Necaxa,2.0,1.0,FINISHED,3.0,1.0,LOCAL,openfootball,,,,,,,,,,,8,True,1
70,2010-09-19,2010,apertura,8,Puebla FC,Tigres UANL,1.0,3.0,FINISHED,4.0,-2.0,VISITANTE,openfootball,,,,,,,,,,,8,True,1
71,2010-09-19,2010,apertura,8,Toluca,América,2.0,1.0,FINISHED,3.0,1.0,LOCAL,openfootball,,,,,,,,,,,8,True,1
72,2010-09-24,2010,apertura,9,Necaxa,Cruz Azul,2.0,1.0,FINISHED,3.0,1.0,LOCAL,openfootball,,,,,,,,,,,9,True,1
73,2010-09-25,2010,apertura,9,Atlas,Puebla FC,1.0,0.0,FINISHED,1.0,1.0,LOCAL,openfootball,,,,,,,,,,,9,True,1
74,2010-09-25,2010,apertura,9,Jaguares de Chiapas,Club San Luis,2.0,1.0,FINISHED,3.0,1.0,LOCAL,openfootball,,,,,,,,,,,9,True,1
75,2010-09-25,2010,apertura,9,Pachuca,Estudiantes Tecos,3.0,1.0,FINISHED,4.0,2.0,LOCAL,openfootball,,,,,,,,,,,9,True,1
76,2010-09-25,2010,apertura,9,Querétaro,Monterrey,0.0,0.0,FINISHED,0.0,0.0,EMPATE,openfootball,,,,,,,,,,,9,True,1
77,2010-09-26,2010,apertura,9,América,Santos Laguna,3.0,2.0,FINISHED,5.0,1.0,LOCAL,openfootball,,,,,,,,,,,9,True,1
78,2010-09-26,2010,apertura,9,Monarcas Morelia,Toluca,1.0,2.0,FINISHED,3.0,-1.0,VISITANTE,openfootball,,,,,,,,,,,9,True,1
79,2010-09-26,2010,apertura,9,Tigres UANL,Chivas,1.0,1.0,FINISHED,2.0,0.0,EMPATE,openfootball,,,,,,,,,,,9,True,1
80,2010-09-26,2010,apertura,9,UNAM Pumas,Atlante,2.0,2.0,FINISHED,4.0,0.0,EMPATE,openfootball,,,,,,,,,,,9,True,1
81,2010-10-01,2010,apertura,10,Estudiantes Tecos,Jaguares de Chiapas,0.0,0.0,FINISHED,0.0,0.0,EMPATE,openfootball,,,,,,,,,,,10,True,1
82,2010-10-02,2010,apertura,10,Atlante,Pachuca,1.0,3.0,FINISHED,4.0,-2.0,VISITANTE,openfootball,,,,,,,,,,,10,True,1
83,2010-10-02,2010,apertura,10,Club San Luis,Tigres UANL,1.0,0.0,FINISHED,1.0,1.0,LOCAL,openfootball,,,,,,,,,,,10,True,1
84,2010-10-02,2010,apertura,10,Monterrey,Necaxa,2.0,1.0,FINISHED,3.0,1.0,LOCAL,openfootball,,,,,,,,,,,10,True,1
85,2010-10-02,2010,apertura,10,Santos Laguna,Toluca,2.0,0.0,FINISHED,2.0,2.0,LOCAL,openfootball,,,,,,,,,,,10,True,1
86,2010-10-03,2010,apertura,10,Chivas,Atlas,2.0,2.0,FINISHED,4.0,0.0,EMPATE,openfootball,,,,,,,,,,,10,True,1
87,2010-10-03,2010,apertura,10,Cruz Azul,América,1.0,0.0,FINISHED,1.0,1.0,LOCAL,openfootball,,,,,,,,,,,10,True,1
88,2010-10-03,2010,apertura,10,Puebla FC,Querétaro,2.0,0.0,FINISHED,2.0,2.0,LOCAL,openfootball,,,,,,,,,,,10,True,1
89,2010-10-03,2010,apertura,10,UNAM Pumas,Monarcas Morelia,1.0,0.0,FINISHED,1.0,1.0,LOCAL,openfootball,,,,,,,,,,,10,True,1
90,2010-10-06,2010,apertura,2,Chivas,Monarcas Morelia,0.0,1.0,FINISHED,1.0,-1.0,VISITANTE,openfootball,,,,,,,,,,,2,True,1
91,2010-10-08,2010,apertura,11,Necaxa,Puebla FC,1.0,0.0,FINISHED,1.0,1.0,LOCAL,openfootball,,,,,,,,,,,11,True,1
92,2010-10-09,2010,apertura,11,Atlas,Club San Luis,2.0,1.0,FINISHED,3.0,1.0,LOCAL,openfootball,,,,,,,,,,,11,True,1
93,2010-10-09,2010,apertura,11,Jaguares de Chiapas,Atlante,2.0,0.0,FINISHED,2.0,2.0,LOCAL,openfootball,,,,,,,,,,,11,True,1
94,2010-10-09,2010,apertura,11,Pachuca,UNAM Pumas,3.0,2.0,FINISHED,5.0,1.0,LOCAL,openfootball,,,,,,,,,,,11,True,1
95,2010-10-09,2010,apertura,11,Querétaro,Chivas,2.0,2.0,FINISHED,4.0,0.0,EMPATE,openfootball,,,,,,,,,,,11,True,1
96,2010-10-09,2010,apertura,11,Tigres UANL,Estudiantes Tecos,5.0,0.0,FINISHED,5.0,5.0,LOCAL,openfootball,,,,,,,,,,,11,True,1
97,2010-10-10,2010,apertura,11,América,Monterrey,0.0,0.0,FINISHED,0.0,0.0,EMPATE,openfootball,,,,,,,,,,,11,True,1
98,2010-10-10,2010,apertura,11,Monarcas Morelia,Santos Laguna,0.0,0.0,FINISHED,0.0,0.0,EMPATE,openfootball,,,,,,,,,,,11,True,1
99,2010-10-10,2010,apertura,11,Toluca,Cruz Azul,0.0,0.0,FINISHED,0.0,0.0,EMPATE,openfootball,,,,,,,,,,,11,True,1
100,2010-10-15,2010,apertura,12,Estudiantes Tecos,Atlas,2.0,1.0,FINISHED,3.0,1.0,LOCAL,openfootball,,,,,,,,,,,12,True,1
101,2010-10-16,2010,apertura,12,Atlante,Tigres UANL,1.0,1.0,FINISHED,2.0,0.0,EMPATE,openfootball,,,,,,,,,,,12,True,1
102,2010-10-16,2010,apertura,12,Chivas,Necaxa,1.0,0.0,FINISHED,1.0,1.0,LOCAL,openfootball,,,,,,,,,,,12,True,1
103,2010-10-16,2010,apertura,12,Club San Luis,Querétaro,3.0,2.0,FINISHED,5.0,1.0,LOCAL,openfootball,,,,,,,,,,,12,True,1
104,2010-10-16,2010,apertura,12,Cruz Azul,Santos Laguna,3.0,0.0,FINISHED,3.0,3.0,LOCAL,openfootball,,,,,,,,,,,12,True,1
105,2010-10-16,2010,apertura,12,Monterrey,Toluca,2.0,0.0,FINISHED,2.0,2.0,LOCAL,openfootball,,,,,,,,,,,12,True,1
106,2010-10-16,2010,apertura,12,Pachuca,Monarcas Morelia,1.0,1.0,FINISHED,2.0,0.0,EMPATE,openfootball,,,,,,,,,,,12,True,1
107,2010-10-17,2010,apertura,12,Puebla FC,América,2.0,2.0,FINISHED,4.0,0.0,EMPATE,openfootball,,,,,,,,,,,12,True,1
108,2010-10-17,2010,apertura,12,UNAM Pumas,Jaguares de Chiapas,1.0,0.0,FINISHED,1.0,1.0,LOCAL,openfootball,,,,,,,,,,,12,True,1
109,2010-10-22,2010,apertura,13,Necaxa,Club San Luis,0.0,2.0,FINISHED,2.0,-2.0,VISITANTE,openfootball,,,,,,,,,,,13,True,1
110,2010-10-23,2010,apertura,13,Atlas,Atlante,3.0,1.0,FINISHED,4.0,2.0,LOCAL,openfootball,,,,,,,,,,,13,True,1
111,2010-10-23,2010,apertura,13,Jaguares de Chiapas,Pachuca,2.0,0.0,FINISHED,2.0,2.0,LOCAL,openfootball,,,,,,,,,,,13,True,1
112,2010-10-23,2010,apertura,13,Querétaro,Estudiantes Tecos,1.0,0.0,FINISHED,1.0,1.0,LOCAL,openfootball,,,,,,,,,,,13,True,1
113,2010-10-23,2010,apertura,13,Santos Laguna,Monterrey,1.0,2.0,FINISHED,3.0,-1.0,VISITANTE,openfootball,,,,,,,,,,,13,True,1
114,2010-10-23,2010,apertura,13,Tigres UANL,UNAM Pumas,2.0,0.0,FINISHED,2.0,2.0,LOCAL,openfootball,,,,,,,,,,,13,True,1
115,2010-10-24,2010,apertura,13,América,Chivas,0.0,0.0,FINISHED,0.0,0.0,EMPATE,openfootball,,,,,,,,,,,13,True,1
116,2010-10-24,2010,apertura,13,Monarcas Morelia,Cruz Azul,1.0,1.0,FINISHED,2.0,0.0,EMPATE,openfootball,,,,,,,,,,,13,True,1
117,2010-10-24,2010,apertura,13,Toluca,Puebla FC,2.0,1.0,FINISHED,3.0,1.0,LOCAL,openfootball,,,,,,,,,,,13,True,1
118,2010-10-26,2010,apertura,14,Pachuca,Tigres UANL,2.0,3.0,FINISHED,5.0,-1.0,VISITANTE,openfootball,,,,,,,,,,,14,True,1
119,2010-10-26,2010,apertura,14,UNAM Pumas,Atlas,1.0,1.0,FINISHED,2.0,0.0,EMPATE,openfootball,,,,,,,,,,,14,True,1
120,2010-10-27,2010,apertura,14,Atlante,Querétaro,1.0,0.0,FINISHED,1.0,1.0,LOCAL,openfootball,,,,,,,,,,,14,True,1
121,2010-10-27,2010,apertura,14,Chivas,Toluca,0.0,0.0,FINISHED,0.0,0.0,EMPATE,openfootball,,,,,,,,,,,14,True,1
122,2010-10-27,2010,apertura,14,Estudiantes Tecos,Necaxa,0.0,2.0,FINISHED,2.0,-2.0,VISITANTE,openfootball,,,,,,,,,,,14,True,1
123,2010-10-27,2010,apertura,14,Jaguares de Chiapas,Monarcas Morelia,0.0,0.0,FINISHED,0.0,0.0,EMPATE,openfootball,,,,,,,,,,,14,True,1
124,2010-10-27,2010,apertura,14,Monterrey,Cruz Azul,2.0,4.0,FINISHED,6.0,-2.0,VISITANTE,openfootball,,,,,,,,,,,14,True,1
125,2010-10-27,2010,apertura,14,Puebla FC,Santos Laguna,0.0,1.0,FINISHED,1.0,-1.0,VISITANTE,openfootball,,,,,,,,,,,14,True,1
126,2010-10-28,2010,apertura,14,Club San Luis,América,1.0,2.0,FINISHED,3.0,-1.0,VISITANTE,openfootball,,,,,,,,,,,14,True,1
127,2010-10-30,2010,apertura,15,Atlas,Pachuca,1.0,2.0,FINISHED,3.0,-1.0,VISITANTE,openfootball,,,,,,,,,,,15,True,1
128,2010-10-30,2010,apertura,15,Cruz Azul,Puebla FC,1.0,0.0,FINISHED,1.0,1.0,LOCAL,openfootball,,,,,,,,,,,15,True,1
129,2010-10-30,2010,apertura,15,Querétaro,UNAM Pumas,2.0,1.0,FINISHED,3.0,1.0,LOCAL,openfootball,,,,,,,,,,,15,True,1
130,2010-10-30,2010,apertura,15,Santos Laguna,Chivas,1.0,1.0,FINISHED,2.0,0.0,EMPATE,openfootball,,,,,,,,,,,15,True,1
131,2010-10-30,2010,apertura,15,Tigres UANL,Jaguares de Chiapas,0.0,0.0,FINISHED,0.0,0.0,EMPATE,openfootball,,,,,,,,,,,15,True,1
132,2010-10-31,2010,apertura,15,América,Estudiantes Tecos,4.0,1.0,FINISHED,5.0,3.0,LOCAL,openfootball,,,,,,,,,,,15,True,1
133,2010-10-31,2010,apertura,15,Monarcas Morelia,Monterrey,0.0,2.0,FINISHED,2.0,-2.0,VISITANTE,openfootball,,,,,,,,,,,15,True,1
134,2010-10-31,2010,apertura,15,Necaxa,Atlante,1.0,2.0,FINISHED,3.0,-1.0,VISITANTE,openfootball,,,,,,,,,,,15,True,1
135,2010-10-31,2010,apertura,15,Toluca,Club San Luis,1.0,2.0,FINISHED,3.0,-1.0,VISITANTE,openfootball,,,,,,,,,,,15,True,1
136,2010-11-05,2010,apertura,16,Estudiantes Tecos,Toluca,4.0,2.0,FINISHED,6.0,2.0,LOCAL,openfootball,,,,,,,,,,,16,True,1
137,2010-11-06,2010,apertura,16,Atlante,América,0.0,1.0,FINISHED,1.0,-1.0,VISITANTE,openfootball,,,,,,,,,,,16,True,1
138,2010-11-06,2010,apertura,16,Chivas,Cruz Azul,0.0,0.0,FINISHED,0.0,0.0,EMPATE,openfootball,,,,,,,,,,,16,True,1
139,2010-11-06,2010,apertura,16,Club San Luis,Santos Laguna,1.0,1.0,FINISHED,2.0,0.0,EMPATE,openfootball,,,,,,,,,,,16,True,1
140,2010-11-06,2010,apertura,16,Jaguares de Chiapas,Atlas,2.0,1.0,FINISHED,3.0,1.0,LOCAL,openfootball,,,,,,,,,,,16,True,1
141,2010-11-06,2010,apertura,16,Pachuca,Querétaro,2.0,1.0,FINISHED,3.0,1.0,LOCAL,openfootball,,,,,,,,,,,16,True,1
142,2010-11-06,2010,apertura,16,Tigres UANL,Monarcas Morelia,0.0,1.0,FINISHED,1.0,-1.0,VISITANTE,openfootball,,,,,,,,,,,16,True,1
143,2010-11-07,2010,apertura,16,Puebla FC,Monterrey,2.0,0.0,FINISHED,2.0,2.0,LOCAL,openfootball,,,,,,,,,,,16,True,1
144,2010-11-07,2010,apertura,16,UNAM Pumas,Necaxa,2.0,0.0,FINISHED,2.0,2.0,LOCAL,openfootball,,,,,,,,,,,16,True,1
145,2010-11-12,2010,apertura,17,Necaxa,Pachuca,1.0,2.0,FINISHED,3.0,-1.0,VISITANTE,openfootball,,,,,,,,,,,17,True,1
146,2010-11-13,2010,apertura,17,Atlas,Tigres UANL,2.0,2.0,FINISHED,4.0,0.0,EMPATE,openfootball,,,,,,,,,,,17,True,1
147,2010-11-13,2010,apertura,17,Cruz Azul,Club San Luis,1.0,0.0,FINISHED,1.0,1.0,LOCAL,openfootball,,,,,,,,,,,17,True,1
148,2010-11-13,2010,apertura,17,Monterrey,Chivas,2.0,3.0,FINISHED,5.0,-1.0,VISITANTE,openfootball,,,,,,,,,,,17,True,1
149,2010-11-13,2010,apertura,17,Querétaro,Jaguares de Chiapas,1.0,1.0,FINISHED,2.0,0.0,EMPATE,openfootball,,,,,,,,,,,17,True,1
150,2010-11-13,2010,apertura,17,Santos Laguna,Estudiantes Tecos,1.0,0.0,FINISHED,1.0,1.0,LOCAL,openfootball,,,,,,,,,,,17,True,1
151,2010-11-14,2010,apertura,17,América,UNAM Pumas,0.0,1.0,FINISHED,1.0,-1.0,VISITANTE,openfootball,,,,,,,,,,,17,True,1
152,2010-11-14,2010,apertura,17,Monarcas Morelia,Puebla FC,3.0,3.0,FINISHED,6.0,0.0,EMPATE,openfootball,,,,,,,,,,,17,True,1
153,2010-11-14,2010,apertura,17,Toluca,Atlante,1.0,1.0,FINISHED,2.0,0.0,EMPATE,openfootball,,,,,,,,,,,17,True,1
154,2011-01-07,2010,clausura,1,Necaxa,Jaguares de Chiapas,0.0,1.0,FINISHED,1.0,-1.0,VISITANTE,openfootball,,,,,,,,,,,1,True,1
155,2011-01-08,2010,clausura,1,Atlas,Monarcas Morelia,5.0,0.0,FINISHED,5.0,5.0,LOCAL,openfootball,,,,,,,,,,,1,True,1
156,2011-01-08,2010,clausura,1,Cruz Azul,Estudiantes Tecos,4.0,1.0,FINISHED,5.0,3.0,LOCAL,openfootball,,,,,,,,,,,1,True,1
157,2011-01-08,2010,clausura,1,Monterrey,Club San Luis,0.0,2.0,FINISHED,2.0,-2.0,VISITANTE,openfootball,,,,,,,,,,,1,True,1
158,2011-01-08,2010,clausura,1,Querétaro,Tigres UANL,2.0,2.0,FINISHED,4.0,0.0,EMPATE,openfootball,,,,,,,,,,,1,True,1
159,2011-01-08,2010,clausura,1,Santos Laguna,Atlante,2.0,1.0,FINISHED,3.0,1.0,LOCAL,openfootball,,,,,,,,,,,1,True,1
160,2011-01-09,2010,clausura,1,América,Pachuca,0.0,2.0,FINISHED,2.0,-2.0,VISITANTE,openfootball,,,,,,,,,,,1,True,1
161,2011-01-09,2010,clausura,1,Puebla FC,Chivas,1.0,1.0,FINISHED,2.0,0.0,EMPATE,openfootball,,,,,,,,,,,1,True,1
162,2011-01-09,2010,clausura,1,Toluca,UNAM Pumas,1.0,1.0,FINISHED,2.0,0.0,EMPATE,openfootball,,,,,,,,,,,1,True,1
163,2011-01-14,2010,clausura,2,Estudiantes Tecos,Monterrey,3.0,2.0,FINISHED,5.0,1.0,LOCAL,openfootball,,,,,,,,,,,2,True,1
164,2011-01-15,2010,clausura,2,Atlante,Cruz Azul,3.0,0.0,FINISHED,3.0,3.0,LOCAL,openfootball,,,,,,,,,,,2,True,1
165,2011-01-15,2010,clausura,2,Atlas,Querétaro,2.0,1.0,FINISHED,3.0,1.0,LOCAL,openfootball,,,,,,,,,,,2,True,1
166,2011-01-15,2010,clausura,2,Club San Luis,Puebla FC,3.0,0.0,FINISHED,3.0,3.0,LOCAL,openfootball,,,,,,,,,,,2,True,1
167,2011-01-15,2010,clausura,2,Jaguares de Chiapas,América,2.0,2.0,FINISHED,4.0,0.0,EMPATE,openfootball,,,,,,,,,,,2,True,1
168,2011-01-15,2010,clausura,2,Pachuca,Toluca,0.0,0.0,FINISHED,0.0,0.0,EMPATE,openfootball,,,,,,,,,,,2,True,1
169,2011-01-15,2010,clausura,2,Tigres UANL,Necaxa,1.0,0.0,FINISHED,1.0,1.0,LOCAL,openfootball,,,,,,,,,,,2,True,1
