id,date,season,phase,matchday,home_team,away_team,home_score,away_score,status,total_goals,goal_difference,result
2545,2021-08-25,2021,apertura,5,Coyotes de Tlaxcala,Atlante,0.0,0.0,FINISHED,0.0,0.0,EMPATE
2546,2021-08-25,2021,apertura,5,Cancún FC,Mineros de Zacatecas,3.0,1.0,FINISHED,4.0,2.0,LOCAL
2547,2021-08-25,2021,apertura,5,CF Monterrey II,Club Celaya,1.0,0.0,FINISHED,1.0,1.0,LOCAL
2548,2021-08-26,2021,apertura,5,Atlético Morelia,Correcaminos UAT,2.0,1.0,FINISHED,3.0,1.0,LOCAL
2549,2021-08-29,2021,apertura,5,Leones Negros,Alebrijes de Oaxaca,1.0,1.0,FINISHED,2.0,0.0,EMPATE
2550,2021-08-31,2021,apertura,6,Mineros de Zacatecas,TM Fútbol Club,1.0,2.0,FINISHED,3.0,-1.0,VISITANTE
2551,2021-08-31,2021,apertura,6,Venados FC,Cimarrones de Sonora,2.0,0.0,FINISHED,2.0,2.0,LOCAL
2552,2021-09-01,2021,apertura,6,Alebrijes de Oaxaca,CF Monterrey II,0.0,0.0,FINISHED,0.0,0.0,EMPATE
2553,2021-09-01,2021,apertura,6,Club Celaya,Pumas Tabasco,1.0,2.0,FINISHED,3.0,-1.0,VISITANTE
2554,2021-09-01,2021,apertura,6,Correcaminos UAT,Coyotes de Tlaxcala,1.0,1.0,FINISHED,2.0,0.0,EMPATE
2555,2021-09-02,2021,apertura,6,Tapatío,Tepatitlán,1.0,0.0,FINISHED,1.0,1.0,LOCAL
2556,2021-09-02,2021,apertura,6,Dorados de Sinaloa,Cancún FC,2.0,0.0,FINISHED,2.0,2.0,LOCAL
2557,2021-09-05,2021,apertura,6,Atlante,Leones Negros,2.0,0.0,FINISHED,2.0,2.0,LOCAL
2558,2021-09-07,2021,apertura,7,Mineros de Zacatecas,Correcaminos UAT,3.0,0.0,FINISHED,3.0,3.0,LOCAL
2559,2021-09-07,2021,apertura,7,CF Monterrey II,TM Fútbol Club,0.0,0.0,FINISHED,0.0,0.0,EMPATE
2560,2021-09-07,2021,apertura,7,Cancún FC,Venados FC,0.0,1.0,FINISHED,1.0,-1.0,VISITANTE
2561,2021-09-08,2021,apertura,7,Coyotes de Tlaxcala,Tapatío,2.0,0.0,FINISHED,2.0,2.0,LOCAL
2562,2021-09-08,2021,apertura,7,Pumas Tabasco,Atlante,0.0,2.0,FINISHED,2.0,-2.0,VISITANTE
2563,2021-09-08,2021,apertura,7,Dorados de Sinaloa,Alebrijes de Oaxaca,2.0,1.0,FINISHED,3.0,1.0,LOCAL
2564,2021-09-09,2021,apertura,7,Tepatitlán,Club Celaya,0.0,1.0,FINISHED,1.0,-1.0,VISITANTE
2565,2021-09-12,2021,apertura,7,Atlético Morelia,Cimarrones de Sonora,2.0,2.0,FINISHED,4.0,0.0,EMPATE
2566,2021-09-14,2021,apertura,8,Alebrijes de Oaxaca,Mineros de Zacatecas,2.0,1.0,FINISHED,3.0,1.0,LOCAL
2567,2021-09-14,2021,apertura,8,TM Fútbol Club,Coyotes de Tlaxcala,0.0,2.0,FINISHED,2.0,-2.0,VISITANTE
2568,2021-09-14,2021,apertura,8,Correcaminos UAT,Pumas Tabasco,0.0,2.0,FINISHED,2.0,-2.0,VISITANTE
2569,2021-09-15,2021,apertura,8,Leones Negros,Tapatío,3.0,0.0,FINISHED,3.0,3.0,LOCAL
2570,2021-09-15,2021,apertura,8,Venados FC,Atlético Morelia,0.0,1.0,FINISHED,1.0,-1.0,VISITANTE
2571,2021-09-15,2021,apertura,8,Cimarrones de Sonora,CF Monterrey II,1.0,2.0,FINISHED,3.0,-1.0,VISITANTE
2572,2021-09-16,2021,apertura,8,Tepatitlán,Cancún FC,1.0,2.0,FINISHED,3.0,-1.0,VISITANTE
2573,2021-09-19,2021,apertura,8,Atlante,Club Celaya,1.0,1.0,FINISHED,2.0,0.0,EMPATE
2574,2021-09-21,2021,apertura,9,CF Monterrey II,Mineros de Zacatecas,0.0,1.0,FINISHED,1.0,-1.0,VISITANTE
2575,2021-09-21,2021,apertura,9,Cancún FC,Leones Negros,0.0,1.0,FINISHED,1.0,-1.0,VISITANTE
2576,2021-09-21,2021,apertura,9,Dorados de Sinaloa,Correcaminos UAT,3.0,1.0,FINISHED,4.0,2.0,LOCAL
2577,2021-09-22,2021,apertura,9,Coyotes de Tlaxcala,Tepatitlán,0.0,0.0,FINISHED,0.0,0.0,EMPATE
2578,2021-09-22,2021,apertura,9,Pumas Tabasco,Venados FC,1.0,1.0,FINISHED,2.0,0.0,EMPATE
2579,2021-09-22,2021,apertura,9,TM Fútbol Club,Cimarrones de Sonora,1.0,2.0,FINISHED,3.0,-1.0,VISITANTE
2580,2021-09-23,2021,apertura,9,Atlético Morelia,Alebrijes de Oaxaca,1.0,0.0,FINISHED,1.0,1.0,LOCAL
2581,2021-09-26,2021,apertura,9,Tapatío,Atlante,1.0,4.0,FINISHED,5.0,-3.0,VISITANTE
2582,2021-09-28,2021,apertura,10,Tepatitlán,CF Monterrey II,1.0,1.0,FINISHED,2.0,0.0,EMPATE
2583,2021-09-28,2021,apertura,10,Correcaminos UAT,Club Celaya,1.0,0.0,FINISHED,1.0,1.0,LOCAL
2584,2021-09-29,2021,apertura,10,Alebrijes de Oaxaca,Tapatío,0.0,1.0,FINISHED,1.0,-1.0,VISITANTE
2585,2021-09-29,2021,apertura,10,Cancún FC,TM Fútbol Club,1.0,1.0,FINISHED,2.0,0.0,EMPATE
2586,2021-09-29,2021,apertura,10,Mineros de Zacatecas,Dorados de Sinaloa,1.0,4.0,FINISHED,5.0,-3.0,VISITANTE
2587,2021-09-30,2021,apertura,10,Leones Negros,Atlético Morelia,2.0,1.0,FINISHED,3.0,1.0,LOCAL
2588,2021-09-30,2021,apertura,10,Cimarrones de Sonora,Pumas Tabasco,2.0,1.0,FINISHED,3.0,1.0,LOCAL
2589,2021-10-01,2021,apertura,10,Atlante,Venados FC,2.0,1.0,FINISHED,3.0,1.0,LOCAL
2590,2021-10-05,2021,apertura,11,Venados FC,Alebrijes de Oaxaca,1.0,1.0,FINISHED,2.0,0.0,EMPATE
2591,2021-10-05,2021,apertura,11,CF Monterrey II,Coyotes de Tlaxcala,4.0,1.0,FINISHED,5.0,3.0,LOCAL
2592,2021-10-06,2021,apertura,11,Club Celaya,Cimarrones de Sonora,1.0,0.0,FINISHED,1.0,1.0,LOCAL
2593,2021-10-06,2021,apertura,11,Pumas Tabasco,Leones Negros,1.0,1.0,FINISHED,2.0,0.0,EMPATE
2594,2021-10-06,2021,apertura,11,Dorados de Sinaloa,Tepatitlán,0.0,0.0,FINISHED,0.0,0.0,EMPATE
2595,2021-10-07,2021,apertura,11,Tapatío,Cancún FC,1.0,1.0,FINISHED,2.0,0.0,EMPATE
2596,2021-10-09,2021,apertura,11,TM Fútbol Club,Correcaminos UAT,3.0,3.0,FINISHED,6.0,0.0,EMPATE
2597,2021-10-10,2021,apertura,11,Atlético Morelia,Atlante,1.0,0.0,FINISHED,1.0,1.0,LOCAL
2598,2021-10-12,2021,apertura,12,Correcaminos UAT,Venados FC,1.0,2.0,FINISHED,3.0,-1.0,VISITANTE
2599,2021-10-12,2021,apertura,12,Coyotes de Tlaxcala,Pumas Tabasco,1.0,1.0,FINISHED,2.0,0.0,EMPATE
2600,2021-10-12,2021,apertura,12,Alebrijes de Oaxaca,TM Fútbol Club,2.0,2.0,FINISHED,4.0,0.0,EMPATE
2601,2021-10-13,2021,apertura,12,Mineros de Zacatecas,Tapatío,0.0,1.0,FINISHED,1.0,-1.0,VISITANTE
2602,2021-10-13,2021,apertura,12,Cancún FC,Atlético Morelia,0.0,1.0,FINISHED,1.0,-1.0,VISITANTE
2603,2021-10-14,2021,apertura,12,Leones Negros,Club Celaya,1.0,2.0,FINISHED,3.0,-1.0,VISITANTE
2604,2021-10-15,2021,apertura,12,Dorados de Sinaloa,CF Monterrey II,4.0,1.0,FINISHED,5.0,3.0,LOCAL
2605,2021-10-17,2021,apertura,12,Tepatitlán,Cimarrones de Sonora,0.0,3.0,FINISHED,3.0,-3.0,VISITANTE
2606,2021-10-19,2021,apertura,13,CF Monterrey II,Leones Negros,0.0,1.0,FINISHED,1.0,-1.0,VISITANTE
2607,2021-10-19,2021,apertura,13,Venados FC,Mineros de Zacatecas,3.0,1.0,FINISHED,4.0,2.0,LOCAL
2608,2021-10-19,2021,apertura,13,Pumas Tabasco,Cancún FC,0.0,0.0,FINISHED,0.0,0.0,EMPATE
2609,2021-10-20,2021,apertura,13,Club Celaya,Alebrijes de Oaxaca,1.0,0.0,FINISHED,1.0,1.0,LOCAL
2610,2021-10-20,2021,apertura,13,TM Fútbol Club,Atlante,1.0,1.0,FINISHED,2.0,0.0,EMPATE
2611,2021-10-20,2021,apertura,13,Cimarrones de Sonora,Coyotes de Tlaxcala,3.0,0.0,FINISHED,3.0,3.0,LOCAL
2612,2021-10-21,2021,apertura,13,Tapatío,Dorados de Sinaloa,1.0,3.0,FINISHED,4.0,-2.0,VISITANTE
2613,2021-10-24,2021,apertura,13,Atlético Morelia,Tepatitlán,2.0,2.0,FINISHED,4.0,0.0,EMPATE
2614,2021-10-26,2021,apertura,14,Alebrijes de Oaxaca,Atlante,0.0,0.0,FINISHED,0.0,0.0,EMPATE
2615,2021-10-26,2021,apertura,14,Mineros de Zacatecas,Club Celaya,3.0,1.0,FINISHED,4.0,2.0,LOCAL
2616,2021-10-26,2021,apertura,14,Cancún FC,Cimarrones de Sonora,2.0,2.0,FINISHED,4.0,0.0,EMPATE
2617,2021-10-27,2021,apertura,14,Leones Negros,Coyotes de Tlaxcala,1.0,0.0,FINISHED,1.0,1.0,LOCAL
2618,2021-10-27,2021,apertura,14,Correcaminos UAT,Tapatío,2.0,2.0,FINISHED,4.0,0.0,EMPATE
2619,2021-10-27,2021,apertura,14,Dorados de Sinaloa,Venados FC,3.0,0.0,FINISHED,3.0,3.0,LOCAL
2620,2021-10-28,2021,apertura,14,Tepatitlán,TM Fútbol Club,1.0,1.0,FINISHED,2.0,0.0,EMPATE
2621,2021-10-28,2021,apertura,14,Atlético Morelia,Pumas Tabasco,0.0,1.0,FINISHED,1.0,-1.0,VISITANTE
2622,2021-11-02,2021,apertura,15,Coyotes de Tlaxcala,Cancún FC,3.0,1.0,FINISHED,4.0,2.0,LOCAL
2623,2021-11-02,2021,apertura,15,Club Celaya,Dorados de Sinaloa,2.0,2.0,FINISHED,4.0,0.0,EMPATE
2624,2021-11-02,2021,apertura,15,Cimarrones de Sonora,Mineros de Zacatecas,1.0,3.0,FINISHED,4.0,-2.0,VISITANTE
2625,2021-11-03,2021,apertura,15,Alebrijes de Oaxaca,Correcaminos UAT,2.0,1.0,FINISHED,3.0,1.0,LOCAL
2626,2021-11-03,2021,apertura,15,Venados FC,Leones Negros,0.0,1.0,FINISHED,1.0,-1.0,VISITANTE
2627,2021-11-03,2021,apertura,15,TM Fútbol Club,Atlético Morelia,1.0,1.0,FINISHED,2.0,0.0,EMPATE
2628,2021-11-07,2021,apertura,15,CF Monterrey II,Pumas Tabasco,1.0,1.0,FINISHED,2.0,0.0,EMPATE
2629,2021-11-07,2021,apertura,15,Atlante,Tepatitlán,1.0,0.0,FINISHED,1.0,1.0,LOCAL
2630,2021-11-09,2021,apertura,16,Atlético Morelia,Coyotes de Tlaxcala,1.0,3.0,FINISHED,4.0,-2.0,VISITANTE
2631,2021-11-09,2021,apertura,16,Cancún FC,Alebrijes de Oaxaca,1.0,2.0,FINISHED,3.0,-1.0,VISITANTE
2632,2021-11-09,2021,apertura,16,Dorados de Sinaloa,TM Fútbol Club,0.0,3.0,FINISHED,3.0,-3.0,VISITANTE
2633,2021-11-10,2021,apertura,16,Mineros de Zacatecas,Atlante,0.0,3.0,FINISHED,3.0,-3.0,VISITANTE
2634,2021-11-10,2021,apertura,16,Pumas Tabasco,Tepatitlán,1.0,1.0,FINISHED,2.0,0.0,EMPATE
2635,2021-11-10,2021,apertura,16,Correcaminos UAT,CF Monterrey II,2.0,1.0,FINISHED,3.0,1.0,LOCAL
2636,2021-11-11,2021,apertura,16,Tapatío,Club Celaya,1.0,1.0,FINISHED,2.0,0.0,EMPATE
2637,2021-11-14,2021,apertura,16,Leones Negros,Cimarrones de Sonora,3.0,2.0,FINISHED,5.0,1.0,LOCAL
2638,2021-11-16,2021,apertura,17,CF Monterrey II,Atlético Morelia,0.0,1.0,FINISHED,1.0,-1.0,VISITANTE
2639,2021-11-16,2021,apertura,17,Coyotes de Tlaxcala,Mineros de Zacatecas,0.0,2.0,FINISHED,2.0,-2.0,VISITANTE
2640,2021-11-16,2021,apertura,17,TM Fútbol Club,Pumas Tabasco,1.0,1.0,FINISHED,2.0,0.0,EMPATE
2641,2021-11-17,2021,apertura,17,Club Celaya,Cancún FC,3.0,1.0,FINISHED,4.0,2.0,LOCAL
2642,2021-11-17,2021,apertura,17,Venados FC,Tapatío,3.0,0.0,FINISHED,3.0,3.0,LOCAL
2643,2021-11-17,2021,apertura,17,Cimarrones de Sonora,Correcaminos UAT,0.0,1.0,FINISHED,1.0,-1.0,VISITANTE
2644,2021-11-18,2021,apertura,17,Tepatitlán,Leones Negros,2.0,1.0,FINISHED,3.0,1.0,LOCAL
2645,2021-11-21,2021,apertura,17,Atlante,Dorados de Sinaloa,0.0,1.0,FINISHED,1.0,-1.0,VISITANTE
2646,2022-01-05,2021,clausura,1,Alebrijes de Oaxaca,Cancún FC,2.0,0.0,FINISHED,2.0,2.0,LOCAL
2647,2022-01-06,2021,clausura,1,Club Celaya,Tepatitlán,1.0,1.0,FINISHED,2.0,0.0,EMPATE
2648,2022-01-06,2021,clausura,1,Pumas Tabasco,CF Monterrey II,0.0,1.0,FINISHED,1.0,-1.0,VISITANTE
2649,2022-01-07,2021,clausura,1,Tapatío,Mineros de Zacatecas,2.0,0.0,FINISHED,2.0,2.0,LOCAL
2650,2022-01-08,2021,clausura,1,Venados FC,Atlante,1.0,0.0,FINISHED,1.0,1.0,LOCAL
2651,2022-01-09,2021,clausura,1,Coyotes de Tlaxcala,Atlético Morelia,0.0,4.0,FINISHED,4.0,-4.0,VISITANTE
2652,2022-01-09,2021,clausura,1,Correcaminos UAT,Dorados de Sinaloa,1.0,2.0,FINISHED,3.0,-1.0,VISITANTE
2653,2022-01-11,2021,clausura,2,CF Monterrey II,Cimarrones de Sonora,1.0,0.0,FINISHED,1.0,1.0,LOCAL
2654,2022-01-11,2021,clausura,2,Cancún FC,Club Celaya,2.0,0.0,FINISHED,2.0,2.0,LOCAL
2655,2022-01-11,2021,clausura,2,TM Fútbol Club,Alebrijes de Oaxaca,1.0,1.0,FINISHED,2.0,0.0,EMPATE
2656,2022-01-12,2021,clausura,2,Mineros de Zacatecas,Atlético Morelia,1.0,2.0,FINISHED,3.0,-1.0,VISITANTE
2657,2022-01-12,2021,clausura,2,Atlante,Coyotes de Tlaxcala,1.0,1.0,FINISHED,2.0,0.0,EMPATE
2658,2022-01-12,2021,clausura,2,Dorados de Sinaloa,Tapatío,0.0,2.0,FINISHED,2.0,-2.0,VISITANTE
2659,2022-01-13,2021,clausura,2,Tepatitlán,Correcaminos UAT,1.0,1.0,FINISHED,2.0,0.0,EMPATE
2660,2022-01-16,2021,clausura,2,Leones Negros,Pumas Tabasco,3.0,1.0,FINISHED,4.0,2.0,LOCAL
2661,2022-01-18,2021,clausura,3,Cancún FC,Dorados de Sinaloa,1.0,2.0,FINISHED,3.0,-1.0,VISITANTE
2662,2022-01-18,2021,clausura,3,Coyotes de Tlaxcala,Cimarrones de Sonora,1.0,0.0,FINISHED,1.0,1.0,LOCAL
2663,2022-01-18,2021,clausura,3,Correcaminos UAT,Mineros de Zacatecas,0.0,0.0,FINISHED,0.0,0.0,EMPATE
2664,2022-01-19,2021,clausura,3,Club Celaya,Atlante,1.0,1.0,FINISHED,2.0,0.0,EMPATE
2665,2022-01-19,2021,clausura,3,Pumas Tabasco,TM Fútbol Club,2.0,0.0,FINISHED,2.0,2.0,LOCAL
2666,2022-01-19,2021,clausura,3,Alebrijes de Oaxaca,Leones Negros,1.0,1.0,FINISHED,2.0,0.0,EMPATE
2667,2022-01-20,2021,clausura,3,Tapatío,Venados FC,1.0,0.0,FINISHED,1.0,1.0,LOCAL
2668,2022-01-23,2021,clausura,3,Atlético Morelia,CF Monterrey II,1.0,0.0,FINISHED,1.0,1.0,LOCAL
2669,2022-01-25,2021,clausura,4,Tepatitlán,Coyotes de Tlaxcala,1.0,1.0,FINISHED,2.0,0.0,EMPATE
2670,2022-01-25,2021,clausura,4,Venados FC,Pumas Tabasco,2.0,2.0,FINISHED,4.0,0.0,EMPATE
2671,2022-01-25,2021,clausura,4,Mineros de Zacatecas,Cancún FC,1.0,0.0,FINISHED,1.0,1.0,LOCAL
2672,2022-01-26,2021,clausura,4,CF Monterrey II,Alebrijes de Oaxaca,2.0,0.0,FINISHED,2.0,2.0,LOCAL
2673,2022-01-26,2021,clausura,4,TM Fútbol Club,Dorados de Sinaloa,1.0,1.0,FINISHED,2.0,0.0,EMPATE
2674,2022-01-26,2021,clausura,4,Leones Negros,Correcaminos UAT,0.0,3.0,FINISHED,3.0,-3.0,VISITANTE
2675,2022-01-26,2021,clausura,4,Cimarrones de Sonora,Atlético Morelia,3.0,0.0,FINISHED,3.0,3.0,LOCAL
2676,2022-01-27,2021,clausura,4,Atlante,Tapatío,0.0,0.0,FINISHED,0.0,0.0,EMPATE
2677,2022-01-28,2021,clausura,5,Coyotes de Tlaxcala,Venados FC,1.0,0.0,FINISHED,1.0,1.0,LOCAL
2678,2022-01-28,2021,clausura,5,Mineros de Zacatecas,Tepatitlán,1.0,0.0,FINISHED,1.0,1.0,LOCAL
2679,2022-01-29,2021,clausura,5,Alebrijes de Oaxaca,Atlético Morelia,1.0,1.0,FINISHED,2.0,0.0,EMPATE
2680,2022-01-29,2021,clausura,5,Correcaminos UAT,Cimarrones de Sonora,0.0,2.0,FINISHED,2.0,-2.0,VISITANTE
2681,2022-01-29,2021,clausura,5,Club Celaya,CF Monterrey II,2.0,1.0,FINISHED,3.0,1.0,LOCAL
2682,2022-01-30,2021,clausura,5,Tapatío,TM Fútbol Club,2.0,1.0,FINISHED,3.0,1.0,LOCAL
2683,2022-01-30,2021,clausura,5,Cancún FC,Atlante,1.0,2.0,FINISHED,3.0,-1.0,VISITANTE
2684,2022-01-30,2021,clausura,5,Dorados de Sinaloa,Leones Negros,0.0,1.0,FINISHED,1.0,-1.0,VISITANTE
2685,2022-02-01,2021,clausura,6,Tepatitlán,Alebrijes de Oaxaca,1.0,2.0,FINISHED,3.0,-1.0,VISITANTE
2686,2022-02-01,2021,clausura,6,Pumas Tabasco,Club Celaya,0.0,1.0,FINISHED,1.0,-1.0,VISITANTE
2687,2022-02-01,2021,clausura,6,Venados FC,Correcaminos UAT,2.0,2.0,FINISHED,4.0,0.0,EMPATE
2688,2022-02-02,2021,clausura,6,CF Monterrey II,Atlante,0.0,1.0,FINISHED,1.0,-1.0,VISITANTE
2689,2022-02-02,2021,clausura,6,TM Fútbol Club,Cancún FC,1.0,2.0,FINISHED,3.0,-1.0,VISITANTE
2690,2022-02-02,2021,clausura,6,Cimarrones de Sonora,Dorados de Sinaloa,2.0,0.0,FINISHED,2.0,2.0,LOCAL
2691,2022-02-03,2021,clausura,6,Atlético Morelia,Tapatío,1.0,2.0,FINISHED,3.0,-1.0,VISITANTE
2692,2022-02-04,2021,clausura,6,Leones Negros,Mineros de Zacatecas,2.0,3.0,FINISHED,5.0,-1.0,VISITANTE
2693,2022-02-08,2021,clausura,7,Cancún FC,Tepatitlán,2.0,1.0,FINISHED,3.0,1.0,LOCAL
2694,2022-02-08,2021,clausura,7,Correcaminos UAT,Atlético Morelia,1.0,1.0,FINISHED,2.0,0.0,EMPATE
2695,2022-02-08,2021,clausura,7,Dorados de Sinaloa,Pumas Tabasco,4.0,1.0,FINISHED,5.0,3.0,LOCAL
2696,2022-02-09,2021,clausura,7,Alebrijes de Oaxaca,Venados FC,1.0,0.0,FINISHED,1.0,1.0,LOCAL
2697,2022-02-09,2021,clausura,7,Club Celaya,Leones Negros,0.0,0.0,FINISHED,0.0,0.0,EMPATE
2698,2022-02-09,2021,clausura,7,Mineros de Zacatecas,CF Monterrey II,1.0,0.0,FINISHED,1.0,1.0,LOCAL
2699,2022-02-10,2021,clausura,7,Tapatío,Coyotes de Tlaxcala,1.0,1.0,FINISHED,2.0,0.0,EMPATE
2700,2022-02-10,2021,clausura,7,Atlante,TM Fútbol Club,1.0,0.0,FINISHED,1.0,1.0,LOCAL
2701,2022-02-13,2021,clausura,1,Cimarrones de Sonora,Leones Negros,2.0,3.0,FINISHED,5.0,-1.0,VISITANTE
2702,2022-02-15,2021,clausura,8,Coyotes de Tlaxcala,Club Celaya,0.0,1.0,FINISHED,1.0,-1.0,VISITANTE
2703,2022-02-15,2021,clausura,8,Venados FC,TM Fútbol Club,2.0,1.0,FINISHED,3.0,1.0,LOCAL
2704,2022-02-15,2021,clausura,8,CF Monterrey II,Correcaminos UAT,3.0,3.0,FINISHED,6.0,0.0,EMPATE
2705,2022-02-16,2021,clausura,8,Tepatitlán,Dorados de Sinaloa,2.0,0.0,FINISHED,2.0,2.0,LOCAL
2706,2022-02-16,2021,clausura,8,Pumas Tabasco,Tapatío,2.0,1.0,FINISHED,3.0,1.0,LOCAL
2707,2022-02-16,2021,clausura,8,Cimarrones de Sonora,Alebrijes de Oaxaca,0.0,1.0,FINISHED,1.0,-1.0,VISITANTE
2708,2022-02-17,2021,clausura,8,Leones Negros,Atlante,3.0,1.0,FINISHED,4.0,2.0,LOCAL
2709,2022-02-18,2021,clausura,8,Atlético Morelia,Cancún FC,4.0,1.0,FINISHED,5.0,3.0,LOCAL
2710,2022-02-22,2021,clausura,9,Mineros de Zacatecas,Alebrijes de Oaxaca,4.0,2.0,FINISHED,6.0,2.0,LOCAL
2711,2022-02-22,2021,clausura,9,Club Celaya,Correcaminos UAT,1.0,1.0,FINISHED,2.0,0.0,EMPATE
2712,2022-02-22,2021,clausura,9,TM Fútbol Club,Tepatitlán,3.0,1.0,FINISHED,4.0,2.0,LOCAL
2713,2022-02-23,2021,clausura,9,Leones Negros,Venados FC,0.0,1.0,FINISHED,1.0,-1.0,VISITANTE
2714,2022-02-23,2021,clausura,9,Cancún FC,CF Monterrey II,0.0,0.0,FINISHED,0.0,0.0,EMPATE
2715,2022-02-23,2021,clausura,9,Dorados de Sinaloa,Coyotes de Tlaxcala,2.0,0.0,FINISHED,2.0,2.0,LOCAL
2716,2022-02-24,2021,clausura,9,Atlante,Pumas Tabasco,0.0,0.0,FINISHED,0.0,0.0,EMPATE
2717,2022-02-27,2021,clausura,9,Tapatío,Cimarrones de Sonora,0.0,0.0,FINISHED,0.0,0.0,EMPATE
2718,2022-03-01,2021,clausura,10,Alebrijes de Oaxaca,Club Celaya,1.0,0.0,FINISHED,1.0,1.0,LOCAL
2719,2022-03-01,2021,clausura,10,Correcaminos UAT,Cancún FC,0.0,1.0,FINISHED,1.0,-1.0,VISITANTE
