id,date,season,phase,matchday,home_team,away_team,home_score,away_score,status,total_goals,goal_difference,result
2270,2020-08-18,2020,apertura,1,Tapatío,Cimarrones de Sonora,0.0,2.0,FINISHED,2.0,-2.0,VISITANTE
2271,2020-08-18,2020,apertura,1,Alebrijes de Oaxaca,Leones Negros,1.0,0.0,FINISHED,1.0,1.0,LOCAL
2272,2020-08-18,2020,apertura,1,Dorados de Sinaloa,Club Celaya,1.0,2.0,FINISHED,3.0,-1.0,VISITANTE
2273,2020-08-19,2020,apertura,1,Tepatitlán,Atlético Morelia,2.0,2.0,FINISHED,4.0,0.0,EMPATE
2274,2020-08-19,2020,apertura,1,Mineros de Zacatecas,Coyotes de Tlaxcala,1.0,2.0,FINISHED,3.0,-1.0,VISITANTE
2275,2020-08-19,2020,apertura,1,Correcaminos UAT,Pumas Tabasco,0.0,0.0,FINISHED,0.0,0.0,EMPATE
2276,2020-08-20,2020,apertura,1,Cancún FC,TM Fútbol Club,1.0,0.0,FINISHED,1.0,1.0,LOCAL
2277,2020-08-25,2020,apertura,2,Club Celaya,Correcaminos UAT,2.0,1.0,FINISHED,3.0,1.0,LOCAL
2278,2020-08-25,2020,apertura,2,Atlético Morelia,Pumas Tabasco,0.0,2.0,FINISHED,2.0,-2.0,VISITANTE
2279,2020-08-25,2020,apertura,2,Alebrijes de Oaxaca,Dorados de Sinaloa,1.0,3.0,FINISHED,4.0,-2.0,VISITANTE
2280,2020-08-26,2020,apertura,2,Venados FC,Tapatío,0.0,0.0,FINISHED,0.0,0.0,EMPATE
2281,2020-08-27,2020,apertura,2,Cimarrones de Sonora,Cancún FC,2.0,1.0,FINISHED,3.0,1.0,LOCAL
2282,2020-08-30,2020,apertura,2,Leones Negros,Mineros de Zacatecas,1.0,1.0,FINISHED,2.0,0.0,EMPATE
2283,2020-08-30,2020,apertura,2,TM Fútbol Club,Tepatitlán,0.0,0.0,FINISHED,0.0,0.0,EMPATE
2284,2020-09-01,2020,apertura,3,Tapatío,Atlético Morelia,3.0,3.0,FINISHED,6.0,0.0,EMPATE
2285,2020-09-01,2020,apertura,3,Cancún FC,Correcaminos UAT,2.0,0.0,FINISHED,2.0,2.0,LOCAL
2286,2020-09-01,2020,apertura,3,TM Fútbol Club,Venados FC,1.0,1.0,FINISHED,2.0,0.0,EMPATE
2287,2020-09-02,2020,apertura,3,Coyotes de Tlaxcala,Club Celaya,1.0,1.0,FINISHED,2.0,0.0,EMPATE
2288,2020-09-02,2020,apertura,3,Pumas Tabasco,Mineros de Zacatecas,3.0,3.0,FINISHED,6.0,0.0,EMPATE
2289,2020-09-03,2020,apertura,3,Tepatitlán,Alebrijes de Oaxaca,2.0,0.0,FINISHED,2.0,2.0,LOCAL
2290,2020-09-06,2020,apertura,3,Atlante,Leones Negros,0.0,1.0,FINISHED,1.0,-1.0,VISITANTE
2291,2020-09-06,2020,apertura,3,Dorados de Sinaloa,Cimarrones de Sonora,0.0,2.0,FINISHED,2.0,-2.0,VISITANTE
2292,2020-09-09,2020,apertura,4,Venados FC,Dorados de Sinaloa,1.0,2.0,FINISHED,3.0,-1.0,VISITANTE
2293,2020-09-09,2020,apertura,4,Correcaminos UAT,Tepatitlán,2.0,0.0,FINISHED,2.0,2.0,LOCAL
2294,2020-09-10,2020,apertura,4,Mineros de Zacatecas,Tapatío,2.0,1.0,FINISHED,3.0,1.0,LOCAL
2295,2020-09-10,2020,apertura,4,Atlético Morelia,Cancún FC,2.0,3.0,FINISHED,5.0,-1.0,VISITANTE
2296,2020-09-10,2020,apertura,4,Leones Negros,TM Fútbol Club,1.0,2.0,FINISHED,3.0,-1.0,VISITANTE
2297,2020-09-11,2020,apertura,4,Alebrijes de Oaxaca,Coyotes de Tlaxcala,2.0,2.0,FINISHED,4.0,0.0,EMPATE
2298,2020-09-13,2020,apertura,4,Club Celaya,Atlante,3.0,0.0,FINISHED,3.0,3.0,LOCAL
2299,2020-09-13,2020,apertura,4,Cimarrones de Sonora,Pumas Tabasco,2.0,1.0,FINISHED,3.0,1.0,LOCAL
2300,2020-09-15,2020,apertura,5,Coyotes de Tlaxcala,Leones Negros,1.0,3.0,FINISHED,4.0,-2.0,VISITANTE
2301,2020-09-15,2020,apertura,5,Tepatitlán,Venados FC,2.0,0.0,FINISHED,2.0,2.0,LOCAL
2302,2020-09-15,2020,apertura,5,Cancún FC,Mineros de Zacatecas,1.0,1.0,FINISHED,2.0,0.0,EMPATE
2303,2020-09-16,2020,apertura,5,Atlante,Cimarrones de Sonora,1.0,0.0,FINISHED,1.0,1.0,LOCAL
2304,2020-09-16,2020,apertura,5,Pumas Tabasco,Club Celaya,1.0,2.0,FINISHED,3.0,-1.0,VISITANTE
2305,2020-09-16,2020,apertura,5,Dorados de Sinaloa,Correcaminos UAT,2.0,2.0,FINISHED,4.0,0.0,EMPATE
2306,2020-09-17,2020,apertura,5,TM Fútbol Club,Atlético Morelia,1.0,2.0,FINISHED,3.0,-1.0,VISITANTE
2307,2020-09-19,2020,apertura,1,Atlante,Venados FC,3.0,0.0,FINISHED,3.0,3.0,LOCAL
2308,2020-09-20,2020,apertura,5,Tapatío,Alebrijes de Oaxaca,3.0,0.0,FINISHED,3.0,3.0,LOCAL
2309,2020-09-22,2020,apertura,6,Mineros de Zacatecas,Tepatitlán,1.0,0.0,FINISHED,1.0,1.0,LOCAL
2310,2020-09-22,2020,apertura,6,Correcaminos UAT,Cimarrones de Sonora,2.0,1.0,FINISHED,3.0,1.0,LOCAL
2311,2020-09-22,2020,apertura,6,Dorados de Sinaloa,Cancún FC,1.0,1.0,FINISHED,2.0,0.0,EMPATE
2312,2020-09-23,2020,apertura,6,Atlante,Tapatío,0.0,0.0,FINISHED,0.0,0.0,EMPATE
2313,2020-09-23,2020,apertura,6,Venados FC,Coyotes de Tlaxcala,1.0,0.0,FINISHED,1.0,1.0,LOCAL
2314,2020-09-23,2020,apertura,6,Club Celaya,TM Fútbol Club,0.0,0.0,FINISHED,0.0,0.0,EMPATE
2315,2020-09-24,2020,apertura,6,Alebrijes de Oaxaca,Atlético Morelia,0.0,1.0,FINISHED,1.0,-1.0,VISITANTE
2316,2020-09-26,2020,apertura,2,Coyotes de Tlaxcala,Atlante,0.0,3.0,FINISHED,3.0,-3.0,VISITANTE
2317,2020-09-27,2020,apertura,6,Leones Negros,Pumas Tabasco,2.0,2.0,FINISHED,4.0,0.0,EMPATE
2318,2020-09-29,2020,apertura,7,Cancún FC,Venados FC,1.0,2.0,FINISHED,3.0,-1.0,VISITANTE
2319,2020-09-29,2020,apertura,7,Cimarrones de Sonora,Mineros de Zacatecas,2.0,3.0,FINISHED,5.0,-1.0,VISITANTE
2320,2020-09-30,2020,apertura,7,Tapatío,Tepatitlán,0.0,1.0,FINISHED,1.0,-1.0,VISITANTE
2321,2020-09-30,2020,apertura,7,Pumas Tabasco,Atlante,0.0,4.0,FINISHED,4.0,-4.0,VISITANTE
2322,2020-09-30,2020,apertura,7,Atlético Morelia,Dorados de Sinaloa,1.0,1.0,FINISHED,2.0,0.0,EMPATE
2323,2020-10-01,2020,apertura,7,Club Celaya,Leones Negros,1.0,0.0,FINISHED,1.0,1.0,LOCAL
2324,2020-10-01,2020,apertura,7,TM Fútbol Club,Alebrijes de Oaxaca,2.0,0.0,FINISHED,2.0,2.0,LOCAL
2325,2020-10-06,2020,apertura,8,Atlante,Cancún FC,2.0,1.0,FINISHED,3.0,1.0,LOCAL
2326,2020-10-06,2020,apertura,8,Pumas Tabasco,Dorados de Sinaloa,2.0,2.0,FINISHED,4.0,0.0,EMPATE
2327,2020-10-07,2020,apertura,8,Tepatitlán,Club Celaya,1.0,1.0,FINISHED,2.0,0.0,EMPATE
2328,2020-10-07,2020,apertura,8,Cimarrones de Sonora,TM Fútbol Club,3.0,1.0,FINISHED,4.0,2.0,LOCAL
2329,2020-10-08,2020,apertura,8,Mineros de Zacatecas,Alebrijes de Oaxaca,1.0,0.0,FINISHED,1.0,1.0,LOCAL
2330,2020-10-09,2020,apertura,9,Atlético Morelia,Atlante,2.0,1.0,FINISHED,3.0,1.0,LOCAL
2331,2020-10-10,2020,apertura,9,TM Fútbol Club,Correcaminos UAT,0.0,0.0,FINISHED,0.0,0.0,EMPATE
2332,2020-10-11,2020,apertura,9,Club Celaya,Cimarrones de Sonora,1.0,1.0,FINISHED,2.0,0.0,EMPATE
2333,2020-10-11,2020,apertura,9,Alebrijes de Oaxaca,Venados FC,1.0,0.0,FINISHED,1.0,1.0,LOCAL
2334,2020-10-11,2020,apertura,9,Leones Negros,Tapatío,1.0,1.0,FINISHED,2.0,0.0,EMPATE
2335,2020-10-11,2020,apertura,9,Dorados de Sinaloa,Mineros de Zacatecas,0.0,1.0,FINISHED,1.0,-1.0,VISITANTE
2336,2020-10-13,2020,apertura,10,Atlante,TM Fútbol Club,0.0,1.0,FINISHED,1.0,-1.0,VISITANTE
2337,2020-10-13,2020,apertura,10,Tapatío,Cancún FC,0.0,0.0,FINISHED,0.0,0.0,EMPATE
2338,2020-10-14,2020,apertura,10,Tepatitlán,Dorados de Sinaloa,4.0,0.0,FINISHED,4.0,4.0,LOCAL
2339,2020-10-14,2020,apertura,10,Mineros de Zacatecas,Club Celaya,1.0,1.0,FINISHED,2.0,0.0,EMPATE
2340,2020-10-14,2020,apertura,10,Venados FC,Atlético Morelia,1.0,1.0,FINISHED,2.0,0.0,EMPATE
2341,2020-10-15,2020,apertura,10,Correcaminos UAT,Alebrijes de Oaxaca,3.0,2.0,FINISHED,5.0,1.0,LOCAL
2342,2020-10-17,2020,apertura,9,Cancún FC,Pumas Tabasco,4.0,0.0,FINISHED,4.0,4.0,LOCAL
2343,2020-10-18,2020,apertura,7,Coyotes de Tlaxcala,Correcaminos UAT,1.0,0.0,FINISHED,1.0,1.0,LOCAL
2344,2020-10-18,2020,apertura,10,Cimarrones de Sonora,Leones Negros,2.0,0.0,FINISHED,2.0,2.0,LOCAL
2345,2020-10-20,2020,apertura,11,Tepatitlán,Atlante,2.0,1.0,FINISHED,3.0,1.0,LOCAL
