id,date,season,phase,matchday,home_team,away_team,home_score,away_score,status,total_goals,goal_difference,result,source,referee,venue,venue_city,attendance,home_xg,away_xg,home_manager,away_manager,home_system_of_play,away_system_of_play,source_matchday,sources_agree,n_sources
919,2013-07-19,2013,apertura,1,Club Tijuana,Atlas,3.0,3.0,FINISHED,6.0,0.0,EMPATE,openfootball,,,,,,,,,,,1,True,1
920,2013-07-19,2013,apertura,1,Querétaro,Monarcas Morelia,1.0,3.0,FINISHED,4.0,-2.0,VISITANTE,openfootball,,,,,,,,,,,1,True,1
921,2013-07-20,2013,apertura,1,Cruz Azul,Monterrey,1.0,0.0,FINISHED,1.0,1.0,LOCAL,openfootball,,,,,,,,,,,1,True,1
922,2013-07-20,2013,apertura,1,León,Atlante,1.0,0.0,FINISHED,1.0,1.0,LOCAL,openfootball,,,,,,,,,,,1,True,1
923,2013-07-20,2013,apertura,1,Veracruz,Jaguares de Chiapas,2.0,2.0,FINISHED,4.0,0.0,EMPATE,openfootball,,,,,,,,,,,1,True,1
924,2013-07-21,2013,apertura,1,Puebla FC,UNAM Pumas,1.0,1.0,FINISHED,2.0,0.0,EMPATE,openfootball,,,,,,,,,,,1,True,1
925,2013-07-21,2013,apertura,1,Toluca,Pachuca,0.0,1.0,FINISHED,1.0,-1.0,VISITANTE,openfootball,,,,,,,,,,,1,True,1
926,2013-07-26,2013,apertura,2,Monarcas Morelia,Toluca,3.0,4.0,FINISHED,7.0,-1.0,VISITANTE,openfootball,,,,,,,,,,,2,True,1
927,2013-07-26,2013,apertura,2,Santos Laguna,Cruz Azul,3.0,2.0,FINISHED,5.0,1.0,LOCAL,openfootball,,,,,,,,,,,2,True,1
928,2013-07-27,2013,apertura,2,Atlante,Veracruz,2.0,4.0,FINISHED,6.0,-2.0,VISITANTE,openfootball,,,,,,,,,,,2,True,1
929,2013-07-27,2013,apertura,2,Atlas,León,1.0,2.0,FINISHED,3.0,-1.0,VISITANTE,openfootball,,,,,,,,,,,2,True,1
930,2013-07-27,2013,apertura,2,Jaguares de Chiapas,Chivas,1.0,1.0,FINISHED,2.0,0.0,EMPATE,openfootball,,,,,,,,,,,2,True,1
931,2013-07-27,2013,apertura,2,Monterrey,Puebla FC,1.0,1.0,FINISHED,2.0,0.0,EMPATE,openfootball,,,,,,,,,,,2,True,1
932,2013-07-27,2013,apertura,2,Pachuca,Tigres UANL,2.0,1.0,FINISHED,3.0,1.0,LOCAL,openfootball,,,,,,,,,,,2,True,1
933,2013-07-28,2013,apertura,2,UNAM Pumas,Querétaro,0.0,3.0,FINISHED,3.0,-3.0,VISITANTE,openfootball,,,,,,,,,,,2,True,1
934,2013-07-30,2013,apertura,3,Atlante,Atlas,1.0,1.0,FINISHED,2.0,0.0,EMPATE,openfootball,,,,,,,,,,,3,True,1
935,2013-07-30,2013,apertura,3,Club Tijuana,Pachuca,1.0,0.0,FINISHED,1.0,1.0,LOCAL,openfootball,,,,,,,,,,,3,True,1
936,2013-07-30,2013,apertura,3,Cruz Azul,Jaguares de Chiapas,1.0,1.0,FINISHED,2.0,0.0,EMPATE,openfootball,,,,,,,,,,,3,True,1
937,2013-07-31,2013,apertura,3,Chivas,Veracruz,0.0,2.0,FINISHED,2.0,-2.0,VISITANTE,openfootball,,,,,,,,,,,3,True,1
938,2013-07-31,2013,apertura,3,León,América,1.0,1.0,FINISHED,2.0,0.0,EMPATE,openfootball,,,,,,,,,,,3,True,1
939,2013-07-31,2013,apertura,3,Puebla FC,Santos Laguna,1.0,1.0,FINISHED,2.0,0.0,EMPATE,openfootball,,,,,,,,,,,3,True,1
940,2013-07-31,2013,apertura,3,Querétaro,Monterrey,3.0,3.0,FINISHED,6.0,0.0,EMPATE,openfootball,,,,,,,,,,,3,True,1
941,2013-07-31,2013,apertura,3,Tigres UANL,Monarcas Morelia,1.0,2.0,FINISHED,3.0,-1.0,VISITANTE,openfootball,,,,,,,,,,,3,True,1
942,2013-07-31,2013,apertura,3,Toluca,UNAM Pumas,0.0,0.0,FINISHED,0.0,0.0,EMPATE,openfootball,,,,,,,,,,,3,True,1
943,2013-08-03,2013,apertura,4,América,Atlas,3.0,0.0,FINISHED,3.0,3.0,LOCAL,openfootball,,,,,,,,,,,4,True,1
944,2013-08-03,2013,apertura,4,Jaguares de Chiapas,Puebla FC,4.0,2.0,FINISHED,6.0,2.0,LOCAL,openfootball,,,,,,,,,,,4,True,1
945,2013-08-03,2013,apertura,4,Monarcas Morelia,Club Tijuana,2.0,1.0,FINISHED,3.0,1.0,LOCAL,openfootball,,,,,,,,,,,4,True,1
946,2013-08-03,2013,apertura,4,Monterrey,Toluca,1.0,1.0,FINISHED,2.0,0.0,EMPATE,openfootball,,,,,,,,,,,4,True,1
947,2013-08-03,2013,apertura,4,Pachuca,León,1.0,1.0,FINISHED,2.0,0.0,EMPATE,openfootball,,,,,,,,,,,4,True,1
948,2013-08-03,2013,apertura,4,Santos Laguna,Querétaro,2.0,0.0,FINISHED,2.0,2.0,LOCAL,openfootball,,,,,,,,,,,4,True,1
949,2013-08-03,2013,apertura,4,Veracruz,Cruz Azul,3.0,2.0,FINISHED,5.0,1.0,LOCAL,openfootball,,,,,,,,,,,4,True,1
950,2013-08-04,2013,apertura,4,Chivas,Atlante,1.0,0.0,FINISHED,1.0,1.0,LOCAL,openfootball,,,,,,,,,,,4,True,1
951,2013-08-04,2013,apertura,4,UNAM Pumas,Tigres UANL,0.0,2.0,FINISHED,2.0,-2.0,VISITANTE,openfootball,,,,,,,,,,,4,True,1
952,2013-08-09,2013,apertura,5,Club Tijuana,UNAM Pumas,2.0,0.0,FINISHED,2.0,2.0,LOCAL,openfootball,,,,,,,,,,,5,True,1
953,2013-08-09,2013,apertura,5,Querétaro,Jaguares de Chiapas,1.0,1.0,FINISHED,2.0,0.0,EMPATE,openfootball,,,,,,,,,,,5,True,1
954,2013-08-10,2013,apertura,5,Atlante,América,2.0,4.0,FINISHED,6.0,-2.0,VISITANTE,openfootball,,,,,,,,,,,5,True,1
955,2013-08-10,2013,apertura,5,Atlas,Pachuca,1.0,1.0,FINISHED,2.0,0.0,EMPATE,openfootball,,,,,,,,,,,5,True,1
956,2013-08-10,2013,apertura,5,Cruz Azul,Chivas,3.0,1.0,FINISHED,4.0,2.0,LOCAL,openfootball,,,,,,,,,,,5,True,1
957,2013-08-10,2013,apertura,5,León,Monarcas Morelia,0.0,0.0,FINISHED,0.0,0.0,EMPATE,openfootball,,,,,,,,,,,5,True,1
958,2013-08-10,2013,apertura,5,Tigres UANL,Monterrey,3.0,1.0,FINISHED,4.0,2.0,LOCAL,openfootball,,,,,,,,,,,5,True,1
959,2013-08-11,2013,apertura,5,Puebla FC,Veracruz,0.0,0.0,FINISHED,0.0,0.0,EMPATE,openfootball,,,,,,,,,,,5,True,1
960,2013-08-11,2013,apertura,5,Toluca,Santos Laguna,2.0,2.0,FINISHED,4.0,0.0,EMPATE,openfootball,,,,,,,,,,,5,True,1
961,2013-08-16,2013,apertura,6,Monarcas Morelia,Atlas,2.0,0.0,FINISHED,2.0,2.0,LOCAL,openfootball,,,,,,,,,,,6,True,1
962,2013-08-16,2013,apertura,6,Santos Laguna,Tigres UANL,3.0,0.0,FINISHED,3.0,3.0,LOCAL,openfootball,,,,,,,,,,,6,True,1
963,2013-08-17,2013,apertura,6,Cruz Azul,Atlante,1.0,0.0,FINISHED,1.0,1.0,LOCAL,openfootball,,,,,,,,,,,6,True,1
964,2013-08-17,2013,apertura,6,Jaguares de Chiapas,Toluca,0.0,4.0,FINISHED,4.0,-4.0,VISITANTE,openfootball,,,,,,,,,,,6,True,1
965,2013-08-17,2013,apertura,6,Monterrey,Club Tijuana,2.0,1.0,FINISHED,3.0,1.0,LOCAL,openfootball,,,,,,,,,,,6,True,1
966,2013-08-17,2013,apertura,6,Pachuca,América,0.0,1.0,FINISHED,1.0,-1.0,VISITANTE,openfootball,,,,,,,,,,,6,True,1
967,2013-08-17,2013,apertura,6,Veracruz,Querétaro,0.0,0.0,FINISHED,0.0,0.0,EMPATE,openfootball,,,,,,,,,,,6,True,1
968,2013-08-18,2013,apertura,6,Chivas,Puebla FC,2.0,4.0,FINISHED,6.0,-2.0,VISITANTE,openfootball,,,,,,,,,,,6,True,1
969,2013-08-18,2013,apertura,6,UNAM Pumas,León,1.0,1.0,FINISHED,2.0,0.0,EMPATE,openfootball,,,,,,,,,,,6,True,1
970,2013-08-23,2013,apertura,7,Club Tijuana,Santos Laguna,1.0,1.0,FINISHED,2.0,0.0,EMPATE,openfootball,,,,,,,,,,,7,True,1
971,2013-08-23,2013,apertura,7,Querétaro,Chivas,2.0,0.0,FINISHED,2.0,2.0,LOCAL,openfootball,,,,,,,,,,,7,True,1
972,2013-08-24,2013,apertura,7,América,Monarcas Morelia,3.0,1.0,FINISHED,4.0,2.0,LOCAL,openfootball,,,,,,,,,,,7,True,1
973,2013-08-24,2013,apertura,7,Atlante,Pachuca,1.0,1.0,FINISHED,2.0,0.0,EMPATE,openfootball,,,,,,,,,,,7,True,1
974,2013-08-24,2013,apertura,7,Atlas,UNAM Pumas,1.0,1.0,FINISHED,2.0,0.0,EMPATE,openfootball,,,,,,,,,,,7,True,1
975,2013-08-24,2013,apertura,7,León,Monterrey,3.0,1.0,FINISHED,4.0,2.0,LOCAL,openfootball,,,,,,,,,,,7,True,1
