id,date,season,phase,matchday,home_team,away_team,home_score,away_score,status,total_goals,goal_difference,result
1263,2016-01-29,2015,clausura,4,Deportivo Tepic,Cimarrones de Sonora,2.0,3.0,FINISHED,5.0,-1.0,VISITANTE
1264,2016-01-29,2015,clausura,4,Murciélagos FC,Venados FC,0.0,1.0,FINISHED,1.0,-1.0,VISITANTE
1265,2016-01-30,2015,clausura,4,Alebrijes de Oaxaca,Mineros de Zacatecas,1.0,1.0,FINISHED,2.0,0.0,EMPATE
1266,2016-01-30,2015,clausura,4,FC Juárez,Atlante,1.0,0.0,FINISHED,1.0,1.0,LOCAL
1267,2016-01-30,2015,clausura,4,Zacatepec,Lobos BUAP,2.0,2.0,FINISHED,4.0,0.0,EMPATE
1268,2016-01-30,2015,clausura,4,Atlético San Luis,Necaxa,0.0,1.0,FINISHED,1.0,-1.0,VISITANTE
1269,2016-02-05,2015,clausura,5,Lobos BUAP,Correcaminos UAT,0.0,1.0,FINISHED,1.0,-1.0,VISITANTE
1270,2016-02-05,2015,clausura,5,Mineros de Zacatecas,Zacatepec,0.0,1.0,FINISHED,1.0,-1.0,VISITANTE
1271,2016-02-05,2015,clausura,5,Venados FC,FC Juárez,5.0,1.0,FINISHED,6.0,4.0,LOCAL
1272,2016-02-05,2015,clausura,5,Cimarrones de Sonora,Cafetaleros de Tapachula,0.0,1.0,FINISHED,1.0,-1.0,VISITANTE
1273,2016-02-06,2015,clausura,5,Atlante,Atlético San Luis,1.0,0.0,FINISHED,1.0,1.0,LOCAL
1274,2016-02-06,2015,clausura,5,Club Celaya,Murciélagos FC,3.0,1.0,FINISHED,4.0,2.0,LOCAL
1275,2016-02-06,2015,clausura,5,Necaxa,Alebrijes de Oaxaca,0.0,0.0,FINISHED,0.0,0.0,EMPATE
1276,2016-02-07,2015,clausura,5,Leones Negros,Deportivo Tepic,3.0,1.0,FINISHED,4.0,2.0,LOCAL
1277,2016-02-12,2015,clausura,6,Correcaminos UAT,Mineros de Zacatecas,0.0,0.0,FINISHED,0.0,0.0,EMPATE
1278,2016-02-12,2015,clausura,6,Deportivo Tepic,Lobos BUAP,2.0,0.0,FINISHED,2.0,2.0,LOCAL
1279,2016-02-12,2015,clausura,6,Murciélagos FC,FC Juárez,1.0,0.0,FINISHED,1.0,1.0,LOCAL
1280,2016-02-13,2015,clausura,6,Alebrijes de Oaxaca,Atlante,3.0,3.0,FINISHED,6.0,0.0,EMPATE
1281,2016-02-13,2015,clausura,6,Zacatepec,Necaxa,2.0,1.0,FINISHED,3.0,1.0,LOCAL
1282,2016-02-13,2015,clausura,6,Cafetaleros de Tapachula,Leones Negros,1.0,0.0,FINISHED,1.0,1.0,LOCAL
1283,2016-02-13,2015,clausura,6,Atlético San Luis,Venados FC,2.0,0.0,FINISHED,2.0,2.0,LOCAL
1284,2016-02-13,2015,clausura,6,Club Celaya,Cimarrones de Sonora,2.0,0.0,FINISHED,2.0,2.0,LOCAL
1285,2016-02-19,2015,clausura,7,Lobos BUAP,Cafetaleros de Tapachula,0.0,1.0,FINISHED,1.0,-1.0,VISITANTE
1286,2016-02-19,2015,clausura,7,Mineros de Zacatecas,Deportivo Tepic,1.0,0.0,FINISHED,1.0,1.0,LOCAL
1287,2016-02-19,2015,clausura,7,Venados FC,Alebrijes de Oaxaca,0.0,1.0,FINISHED,1.0,-1.0,VISITANTE
1288,2016-02-19,2015,clausura,7,Cimarrones de Sonora,Murciélagos FC,2.0,1.0,FINISHED,3.0,1.0,LOCAL
1289,2016-02-20,2015,clausura,7,FC Juárez,Atlético San Luis,1.0,1.0,FINISHED,2.0,0.0,EMPATE
1290,2016-02-20,2015,clausura,7,Necaxa,Correcaminos UAT,3.0,1.0,FINISHED,4.0,2.0,LOCAL
1291,2016-02-20,2015,clausura,7,Atlante,Zacatepec,4.0,1.0,FINISHED,5.0,3.0,LOCAL
1292,2016-02-21,2015,clausura,7,Leones Negros,Club Celaya,3.0,0.0,FINISHED,3.0,3.0,LOCAL
1293,2016-02-26,2015,clausura,8,Correcaminos UAT,Atlante,0.0,0.0,FINISHED,0.0,0.0,EMPATE
1294,2016-02-26,2015,clausura,8,Deportivo Tepic,Necaxa,0.0,0.0,FINISHED,0.0,0.0,EMPATE
1295,2016-02-26,2015,clausura,8,Cimarrones de Sonora,Leones Negros,0.0,1.0,FINISHED,1.0,-1.0,VISITANTE
1296,2016-02-26,2015,clausura,8,Murciélagos FC,Atlético San Luis,1.0,0.0,FINISHED,1.0,1.0,LOCAL
1297,2016-02-27,2015,clausura,8,Alebrijes de Oaxaca,FC Juárez,1.0,0.0,FINISHED,1.0,1.0,LOCAL
1298,2016-02-27,2015,clausura,8,Zacatepec,Venados FC,2.0,2.0,FINISHED,4.0,0.0,EMPATE
1299,2016-02-27,2015,clausura,8,Cafetaleros de Tapachula,Mineros de Zacatecas,0.0,1.0,FINISHED,1.0,-1.0,VISITANTE
1300,2016-02-27,2015,clausura,8,Club Celaya,Lobos BUAP,3.0,0.0,FINISHED,3.0,3.0,LOCAL
1301,2016-03-04,2015,clausura,9,Lobos BUAP,Cimarrones de Sonora,2.0,0.0,FINISHED,2.0,2.0,LOCAL
1302,2016-03-04,2015,clausura,9,Mineros de Zacatecas,Club Celaya,0.0,0.0,FINISHED,0.0,0.0,EMPATE
1303,2016-03-04,2015,clausura,9,Atlante,Deportivo Tepic,3.0,0.0,FINISHED,3.0,3.0,LOCAL
1304,2016-03-04,2015,clausura,9,Venados FC,Correcaminos UAT,1.0,1.0,FINISHED,2.0,0.0,EMPATE
1305,2016-03-05,2015,clausura,9,Atlético San Luis,Alebrijes de Oaxaca,2.0,1.0,FINISHED,3.0,1.0,LOCAL
1306,2016-03-05,2015,clausura,9,FC Juárez,Zacatepec,0.0,0.0,FINISHED,0.0,0.0,EMPATE
1307,2016-03-05,2015,clausura,9,Necaxa,Cafetaleros de Tapachula,1.0,0.0,FINISHED,1.0,1.0,LOCAL
1308,2016-03-06,2015,clausura,9,Leones Negros,Murciélagos FC,2.0,1.0,FINISHED,3.0,1.0,LOCAL
1309,2016-03-11,2015,clausura,10,Cimarrones de Sonora,Mineros de Zacatecas,2.0,3.0,FINISHED,5.0,-1.0,VISITANTE
1310,2016-03-11,2015,clausura,10,Correcaminos UAT,FC Juárez,0.0,3.0,FINISHED,3.0,-3.0,VISITANTE
1311,2016-03-11,2015,clausura,10,Deportivo Tepic,Venados FC,1.0,0.0,FINISHED,1.0,1.0,LOCAL
1312,2016-03-11,2015,clausura,10,Murciélagos FC,Alebrijes de Oaxaca,3.0,2.0,FINISHED,5.0,1.0,LOCAL
1313,2016-03-12,2015,clausura,10,Zacatepec,Atlético San Luis,1.0,1.0,FINISHED,2.0,0.0,EMPATE
1314,2016-03-12,2015,clausura,10,Club Celaya,Necaxa,4.0,2.0,FINISHED,6.0,2.0,LOCAL
1315,2016-03-12,2015,clausura,10,Cafetaleros de Tapachula,Atlante,1.0,0.0,FINISHED,1.0,1.0,LOCAL
1316,2016-03-13,2015,clausura,10,Leones Negros,Lobos BUAP,2.0,3.0,FINISHED,5.0,-1.0,VISITANTE
1317,2016-03-18,2015,clausura,11,Lobos BUAP,Murciélagos FC,3.0,0.0,FINISHED,3.0,3.0,LOCAL
1318,2016-03-18,2015,clausura,11,Atlante,Club Celaya,2.0,0.0,FINISHED,2.0,2.0,LOCAL
1319,2016-03-18,2015,clausura,11,Mineros de Zacatecas,Leones Negros,1.0,1.0,FINISHED,2.0,0.0,EMPATE
1320,2016-03-18,2015,clausura,11,Venados FC,Cafetaleros de Tapachula,2.0,1.0,FINISHED,3.0,1.0,LOCAL
1321,2016-03-19,2015,clausura,11,Alebrijes de Oaxaca,Zacatepec,3.0,3.0,FINISHED,6.0,0.0,EMPATE
1322,2016-03-19,2015,clausura,11,Atlético San Luis,Correcaminos UAT,0.0,3.0,FINISHED,3.0,-3.0,VISITANTE
1323,2016-03-19,2015,clausura,11,FC Juárez,Deportivo Tepic,1.0,2.0,FINISHED,3.0,-1.0,VISITANTE
1324,2016-03-19,2015,clausura,11,Necaxa,Cimarrones de Sonora,4.0,2.0,FINISHED,6.0,2.0,LOCAL
1325,2016-03-25,2015,clausura,12,Lobos BUAP,Mineros de Zacatecas,1.0,1.0,FINISHED,2.0,0.0,EMPATE
1326,2016-03-25,2015,clausura,12,Correcaminos UAT,Alebrijes de Oaxaca,0.0,1.0,FINISHED,1.0,-1.0,VISITANTE
1327,2016-03-25,2015,clausura,12,Deportivo Tepic,Atlético San Luis,3.0,1.0,FINISHED,4.0,2.0,LOCAL
