id,date,season,phase,matchday,home_team,away_team,home_score,away_score,status,total_goals,goal_difference,result,source,referee,venue,venue_city,attendance,home_xg,away_xg,home_manager,away_manager,home_system_of_play,away_system_of_play,source_matchday,sources_agree,n_sources
3691,2022-07-01 00:00:00,2022,apertura,1,Mazatlán FC,Puebla FC,2.0,4.0,FINISHED,6.0,-2.0,VISITANTE,fbref,Daniel Quintero,Estadio de Mazatlán,Mazatlán,9181.0,0.6,2.7,,,4-2-3-1,,1,True,3
3692,2022-07-02 00:00:00,2022,apertura,1,América,Atlas,0.0,0.0,FINISHED,0.0,0.0,EMPATE,fbref,Fernando Guerrero,Estadio Azteca,D.F.,27577.0,0.8,0.9,,,4-2-3-1,,1,True,3
3693,2022-07-02 00:00:00,2022,apertura,1,Chivas,FC Juárez,0.0,0.0,FINISHED,0.0,0.0,EMPATE,fbref,Ismael Lopez,Estadio AKRON,Zapopan,17424.0,1.5,0.4,,,3-1-4-2,,1,True,3
3694,2022-07-02 00:00:00,2022,apertura,1,Necaxa,Toluca,1.0,3.0,FINISHED,4.0,-2.0,VISITANTE,fbref,Luis Santander,Estadio Victoria de Aguascalientes,Aguascalientes,10669.0,1.5,1.0,,,4-3-3,,1,True,3
3695,2022-07-02 00:00:00,2022,apertura,1,Tigres UANL,Cruz Azul,2.0,3.0,FINISHED,5.0,-1.0,VISITANTE,fbref,Oscar Mejia,Estadio Universitario de Nuevo León,San Nicolás de los Garza,41273.0,2.0,1.3,,,4-4-2,,1,True,3
3696,2022-07-03 00:00:00,2022,apertura,1,Atlético San Luis,León,1.0,2.0,FINISHED,3.0,-1.0,VISITANTE,fbref,Fernando Hernández,Estadio Alfonso Lastras Ramírez,San Luis Potosí,10218.0,1.1,2.6,,,4-2-3-1,,1,True,3
3697,2022-07-03 00:00:00,2022,apertura,1,Santos Laguna,Monterrey,4.0,3.0,FINISHED,7.0,1.0,LOCAL,fbref,Jorge Pérez,Estadio Nuevo Corona,Torreón,13218.0,3.9,2.3,,,3-5-2,,1,True,3
3698,2022-07-03 00:00:00,2022,apertura,1,UNAM Pumas,Club Tijuana,1.0,1.0,FINISHED,2.0,0.0,EMPATE,fbref,Adonai Escobedo,Estadio Olímpico de Universitario,D.F.,15092.0,1.4,1.2,,,4-4-1-1,,1,True,3
3699,2022-07-04 00:00:00,2022,apertura,1,Pachuca,Querétaro,2.0,0.0,FINISHED,2.0,2.0,LOCAL,fbref,César Arturo Ramos,Estadio Hidalgo,Pachuca de Soto,6167.0,1.2,0.8,,,4-3-1-2,,1,True,3
3700,2022-07-08 00:00:00,2022,apertura,2,Club Tijuana,FC Juárez,0.0,2.0,FINISHED,2.0,-2.0,VISITANTE,fbref,Óscar Macias,Estadio Caliente,Tijuana,19733.0,0.3,0.9,,,4-2-3-1,,2,True,3
3701,2022-07-08 00:00:00,2022,apertura,2,Mazatlán FC,Tigres UANL,0.0,1.0,FINISHED,1.0,-1.0,VISITANTE,fbref,Adonai Escobedo,Estadio de Mazatlán,Mazatlán,12112.0,0.7,1.4,,,4-2-3-1,,2,True,3
3702,2022-07-08 00:00:00,2022,apertura,2,Puebla FC,Santos Laguna,1.0,0.0,FINISHED,1.0,1.0,LOCAL,fbref,César Arturo Ramos,Estadio Cuauhtémoc,Puebla,14303.0,1.1,0.7,,,4-2-3-1,,2,True,3
3703,2022-07-09 00:00:00,2022,apertura,2,Chivas,Atlético San Luis,0.0,1.0,FINISHED,1.0,-1.0,VISITANTE,fbref,Oscar Mejia,Estadio AKRON,Zapopan,18363.0,1.1,0.5,,,3-5-2,,2,True,3
3704,2022-07-09 00:00:00,2022,apertura,2,Cruz Azul,Pachuca,1.0,2.0,FINISHED,3.0,-1.0,VISITANTE,fbref,Victor Caceres,Estadio Azteca,D.F.,17148.0,1.3,2.2,,,4-1-4-1,,2,True,3
3705,2022-07-09 00:00:00,2022,apertura,2,León,UNAM Pumas,3.0,3.0,FINISHED,6.0,0.0,EMPATE,fbref,Jesus Lopez,Estadio León,León de los Aldamas,6924.0,0.8,2.2,,,4-4-2,,2,True,3
3706,2022-07-09 00:00:00,2022,apertura,2,Monterrey,América,3.0,2.0,FINISHED,5.0,1.0,LOCAL,fbref,Marco Ortíz,Estadio BBVA,Guadalupe,41342.0,1.2,1.4,,,4-2-3-1,,2,True,3
3707,2022-07-10 00:00:00,2022,apertura,2,Querétaro,Necaxa,1.0,2.0,FINISHED,3.0,-1.0,VISITANTE,fbref,Fernando Guerrero,Estadio La Corregidora,Santiago de Querétaro,,1.0,1.9,,,4-4-2,,2,True,3
3708,2022-07-10 00:00:00,2022,apertura,2,Toluca,Atlas,3.0,2.0,FINISHED,5.0,1.0,LOCAL,fbref,Fernando Hernández,Estadio Nemesio Díez,Toluca de Lerdo,22249.0,1.5,4.7,,,4-3-2-1,,2,True,3
3709,2022-07-13 00:00:00,2022,apertura,3,América,Toluca,1.0,0.0,FINISHED,1.0,1.0,LOCAL,fbref,Adonai Escobedo,Estadio Azteca,D.F.,36090.0,1.6,0.6,,,4-2-3-1,,3,True,3
3710,2022-07-15 00:00:00,2022,apertura,3,FC Juárez,Querétaro,1.0,1.0,FINISHED,2.0,0.0,EMPATE,fbref,Eduardo Galván,Estadio Olímpico Benito Juárez,Ciudad Juárez,13453.0,2.1,0.4,,,4-4-2,,3,True,3
3711,2022-07-15 00:00:00,2022,apertura,3,Puebla FC,León,1.0,1.0,FINISHED,2.0,0.0,EMPATE,fbref,Erick Miranda,Estadio Cuauhtémoc,Puebla,15850.0,1.1,0.8,,,4-2-3-1,,3,True,3
3712,2022-07-16 00:00:00,2022,apertura,3,Atlas,Cruz Azul,3.0,2.0,FINISHED,5.0,1.0,LOCAL,fbref,Óscar Macias,Estadio Jalisco,Guadalajara,13185.0,1.6,1.2,,,3-4-3,,3,True,3
3713,2022-07-16 00:00:00,2022,apertura,3,Santos Laguna,Chivas,1.0,1.0,FINISHED,2.0,0.0,EMPATE,fbref,Marco Ortíz,Estadio Nuevo Corona,Torreón,15611.0,0.7,1.9,,,4-1-3-2,,3,True,3
3714,2022-07-17 00:00:00,2022,apertura,3,Atlético San Luis,Monterrey,0.0,1.0,FINISHED,1.0,-1.0,VISITANTE,fbref,Fernando Guerrero,Estadio Alfonso Lastras Ramírez,San Luis Potosí,14842.0,0.8,1.7,,,4-4-2,,3,True,3
