id,date,season,phase,matchday,home_team,away_team,home_score,away_score,status,total_goals,goal_difference,result,source,referee,venue,venue_city,attendance,home_xg,away_xg,home_manager,away_manager,home_system_of_play,away_system_of_play,source_matchday,sources_agree,n_sources
4382,2024-09-18 20:00:00,2024,apertura,8,Mazatlán FC,Necaxa,0.0,0.0,FINISHED,0.0,0.0,EMPATE,api_football,D. Quintero,Estadio El Encanto,Mazatlán,,,,,,,,8,True,2
4383,2024-09-18 21:00:00,2024,apertura,8,Monterrey,FC Juárez,3.0,2.0,FINISHED,5.0,1.0,LOCAL,api_football,S. Pérez Villalobos,Estadio BBVA,Guadalupe,,,,,,,,8,True,2
4384,2024-09-20 19:00:00,2024,apertura,9,Atlas,Querétaro,0.0,1.0,FINISHED,1.0,-1.0,VISITANTE,api_football,J. Lopez,Estadio Jalisco,Guadalajara,,,,,,,,9,True,2
4385,2024-09-20 19:00:00,2024,apertura,9,Puebla FC,Pachuca,2.0,3.0,FINISHED,5.0,-1.0,VISITANTE,api_football,M. Quintero,Estadio Cuauhtémoc,Puebla,,,,,,,,9,True,2
4386,2024-09-21 17:00:00,2024,apertura,9,León,Atlético San Luis,1.0,0.0,FINISHED,1.0,1.0,LOCAL,api_football,L. García,Estadio León,León de los Aldamas,,,,,,,,9,True,2
4387,2024-09-21 19:00:00,2024,apertura,9,Monterrey,Mazatlán FC,0.0,0.0,FINISHED,0.0,0.0,EMPATE,api_football,I. Lopez,Estadio BBVA,Guadalupe,,,,,,,,9,True,2
4388,2024-09-21 19:00:00,2024,apertura,9,Necaxa,América,1.0,1.0,FINISHED,2.0,0.0,EMPATE,api_football,Ó. Mejía,Estadio Victoria,Aguascalientes,,,,,,,,9,True,2
4389,2024-09-21 21:05:00,2024,apertura,9,Cruz Azul,Chivas,1.0,0.0,FINISHED,1.0,1.0,LOCAL,api_football,D. Quintero,Estadio Ciudad de los Deportes,D.F.,,,,,,,,9,True,2
4390,2024-09-22 17:00:00,2024,apertura,9,UNAM Pumas,Club Tijuana,1.0,0.0,FINISHED,1.0,1.0,LOCAL,api_football,L. Santander,Estadio Olímpico Universitario,D.F.,,,,,,,,9,True,2
4391,2024-09-22 19:05:00,2024,apertura,9,Santos Laguna,Toluca,2.0,0.0,FINISHED,2.0,2.0,LOCAL,api_football,I. López,Estadio Corona,Torreón,,,,,,,,9,True,2
4392,2024-09-22 19:10:00,2024,apertura,9,FC Juárez,Tigres UANL,0.0,1.0,FINISHED,1.0,-1.0,VISITANTE,api_football,V. Cáceres,Estadio Olímpico Benito Juárez,Ciudad Juárez,,,,,,,,9,True,2
4393,2024-09-27 18:00:00,2024,apertura,10,Puebla FC,FC Juárez,2.0,3.0,FINISHED,5.0,-1.0,VISITANTE,api_football,Ó. Mejía,Estadio Cuauhtémoc,Puebla,,,,,,,,10,True,2
4394,2024-09-27 19:00:00,2024,apertura,10,Querétaro,Necaxa,0.0,0.0,FINISHED,0.0,0.0,EMPATE,api_football,J. Camacho,Estadio Corregidora,Santiago de Querétaro,,,,,,,,10,True,2
4395,2024-09-27 20:00:00,2024,apertura,10,Tigres UANL,León,2.0,2.0,FINISHED,4.0,0.0,EMPATE,api_football,D. Quintero,Estadio Universitario,San Nicolás de los Garza,,,,,,,,10,True,2
4396,2024-09-27 21:05:00,2024,apertura,10,Club Tijuana,Mazatlán FC,1.0,0.0,FINISHED,1.0,1.0,LOCAL,api_football,V. Cáceres,Estadio Caliente,Tijuana,,,,,,,,10,True,2
4397,2024-09-28 17:00:00,2024,apertura,10,Toluca,Atlas,4.0,1.0,FINISHED,5.0,3.0,LOCAL,api_football,M. Terrazas,Estadio Nemesio Díez,Toluca de Lerdo,,,,,,,,10,True,2
4398,2024-09-28 19:05:00,2024,apertura,10,Pachuca,Cruz Azul,2.0,4.0,FINISHED,6.0,-2.0,VISITANTE,api_football,A. Escobedo,Estadio Hidalgo,Pachuca de Soto,,,,,,,,10,True,2
4399,2024-09-28 21:05:00,2024,apertura,10,Chivas,Monterrey,1.0,1.0,FINISHED,2.0,0.0,EMPATE,api_football,J. Lopez,Estadio AKRON,Zapopan,,,,,,,,10,True,2
4400,2024-09-28 21:10:00,2024,apertura,10,Atlético San Luis,Santos Laguna,3.0,1.0,FINISHED,4.0,2.0,LOCAL,api_football,M. Quintero,Estadio Alfonso Lastras Ramírez,San Luis Potosí,,,,,,,,10,True,2
4401,2024-09-29 18:00:00,2024,apertura,10,América,UNAM Pumas,0.0,1.0,FINISHED,1.0,-1.0,VISITANTE,api_football,F. Hernández,Estadio Ciudad de los Deportes,D.F.,,,,,,,,10,True,2
4402,2024-10-04 20:00:00,2024,apertura,11,Mazatlán FC,Querétaro,2.0,2.0,FINISHED,4.0,0.0,EMPATE,api_football,Ó. Mejía,Estadio El Encanto,Mazatlán,,,,,,,,11,True,2
4403,2024-10-04 21:00:00,2024,apertura,11,Club Tijuana,Pachuca,2.0,1.0,FINISHED,3.0,1.0,LOCAL,api_football,I. López,Estadio Caliente,Tijuana,,,,,,,,11,True,2
4404,2024-10-05 17:00:00,2024,apertura,11,Atlético San Luis,Monterrey,1.0,0.0,FINISHED,1.0,1.0,LOCAL,api_football,V. Cáceres,Estadio Alfonso Lastras Ramírez,San Luis Potosí,,,,,,,,11,True,2
4405,2024-10-05 17:00:00,2024,apertura,11,Cruz Azul,Necaxa,3.0,0.0,FINISHED,3.0,3.0,LOCAL,api_football,G. Pacheco,Estadio Ciudad de los Deportes,D.F.,,,,,,,,11,True,2
4406,2024-10-05 17:00:00,2024,apertura,11,Tigres UANL,Puebla FC,1.0,0.0,FINISHED,1.0,1.0,LOCAL,api_football,V. Arce,Estadio Universitario,San Nicolás de los Garza,,,,,,,,11,True,2
4407,2024-10-05 19:00:00,2024,apertura,11,Toluca,UNAM Pumas,1.0,1.0,FINISHED,2.0,0.0,EMPATE,api_football,A. Escobedo,Estadio Nemesio Díez,Toluca de Lerdo,,,,,,,,11,True,2
4408,2024-10-05 19:05:00,2024,apertura,11,Chivas,Atlas,2.0,3.0,FINISHED,5.0,-1.0,VISITANTE,api_football,F. Hernández,Estadio AKRON,Zapopan,,,,,,,,11,True,2
4409,2024-10-05 21:00:00,2024,apertura,11,León,América,1.0,1.0,FINISHED,2.0,0.0,EMPATE,api_football,C. Ramos,Estadio León,León de los Aldamas,,,,,,,,11,True,2
4410,2024-10-06 20:05:00,2024,apertura,11,Santos Laguna,FC Juárez,0.0,2.0,FINISHED,2.0,-2.0,VISITANTE,api_football,I. Lopez,Estadio Corona,Torreón,,,,,,,,11,True,2
4411,2024-10-18 19:00:00,2024,apertura,12,Atlas,Mazatlán FC,0.0,0.0,FINISHED,0.0,0.0,EMPATE,api_football,D. Quintero,Estadio Jalisco,Guadalajara,,,,,,,,12,True,2
4412,2024-10-18 19:00:00,2024,apertura,12,Querétaro,Toluca,0.0,1.0,FINISHED,1.0,-1.0,VISITANTE,api_football,M. Quintero,Estadio Corregidora,Santiago de Querétaro,,,,,,,,12,True,2
4413,2024-10-18 21:00:00,2024,apertura,12,Necaxa,Club Tijuana,1.0,2.0,FINISHED,3.0,-1.0,VISITANTE,api_football,A. Escobedo,Estadio Victoria,Aguascalientes,,,,,,,,12,True,2
4414,2024-10-18 21:05:00,2024,apertura,12,Puebla FC,Cruz Azul,1.0,2.0,FINISHED,3.0,-1.0,VISITANTE,api_football,M. Terrazas,Estadio Cuauhtémoc,Puebla,,,,,,,,12,True,2
4415,2024-10-19 17:00:00,2024,apertura,12,Pachuca,Chivas,0.0,2.0,FINISHED,2.0,-2.0,VISITANTE,api_football,C. Ramos,Estadio Hidalgo,Pachuca de Soto,,,,,,,,12,True,2
4416,2024-10-19 19:05:00,2024,apertura,12,América,Santos Laguna,3.0,0.0,FINISHED,3.0,3.0,LOCAL,api_football,J. Lopez,Estadio Ciudad de los Deportes,D.F.,,,,,,,,12,True,2
4417,2024-10-19 19:06:00,2024,apertura,12,FC Juárez,León,2.0,3.0,FINISHED,5.0,-1.0,VISITANTE,api_football,V. Cáceres,Estadio Olímpico Benito Juárez,Ciudad Juárez,,,,,,,,12,True,2
4418,2024-10-19 21:10:00,2024,apertura,12,Monterrey,Tigres UANL,4.0,2.0,FINISHED,6.0,2.0,LOCAL,api_football,Ó. Mejía,Estadio BBVA,Guadalupe,,,,,,,,12,True,2
4419,2024-10-20 12:00:00,2024,apertura,12,UNAM Pumas,Atlético San Luis,3.0,0.0,FINISHED,3.0,3.0,LOCAL,api_football,G. Pacheco,Estadio Olímpico Universitario,D.F.,,,,,,,,12,True,2
4420,2024-10-22 19:00:00,2024,apertura,13,Santos Laguna,Pachuca,1.0,1.0,FINISHED,2.0,0.0,EMPATE,api_football,D. Quintero,Estadio Corona,Torreón,,,,,,,,13,True,2
4421,2024-10-22 19:05:00,2024,apertura,13,Chivas,Necaxa,3.0,2.0,FINISHED,5.0,1.0,LOCAL,api_football,V. Cáceres,Estadio AKRON,Zapopan,,,,,,,,13,True,2
4422,2024-10-22 21:05:00,2024,apertura,13,Toluca,Puebla FC,5.0,0.0,FINISHED,5.0,5.0,LOCAL,api_football,J. Camacho,Estadio Nemesio Díez,Toluca de Lerdo,,,,,,,,13,True,2
4423,2024-10-22 21:06:00,2024,apertura,13,Mazatlán FC,Tigres UANL,2.0,0.0,FINISHED,2.0,2.0,LOCAL,api_football,C. Ramos,Estadio El Encanto,Mazatlán,,,,,,,,13,True,2
4424,2024-10-23 19:00:00,2024,apertura,13,Cruz Azul,FC Juárez,4.0,0.0,FINISHED,4.0,4.0,LOCAL,api_football,V. Arce,Estadio Ciudad de los Deportes,D.F.,,,,,,,,13,True,2
4425,2024-10-23 19:00:00,2024,apertura,13,Monterrey,UNAM Pumas,0.0,0.0,FINISHED,0.0,0.0,EMPATE,api_football,A. Escobedo,Estadio BBVA,Guadalupe,,,,,,,,13,True,2
4426,2024-10-23 21:00:00,2024,apertura,13,León,Atlas,0.0,0.0,FINISHED,0.0,0.0,EMPATE,api_football,Ó. Mejía,Estadio León,León de los Aldamas,,,,,,,,13,True,2
4427,2024-10-23 21:05:00,2024,apertura,13,Club Tijuana,América,2.0,2.0,FINISHED,4.0,0.0,EMPATE,api_football,F. Hernández,Estadio Caliente,Tijuana,,,,,,,,13,True,2
4428,2024-10-25 19:00:00,2024,apertura,14,Santos Laguna,Mazatlán FC,0.0,0.0,FINISHED,0.0,0.0,EMPATE,api_football,J. Camacho,Estadio Corona,Torreón,,,,,,,,14,True,2
4429,2024-10-25 21:00:00,2024,apertura,14,Puebla FC,Chivas,1.0,0.0,FINISHED,1.0,1.0,LOCAL,api_football,I. Lopez,Estadio Cuauhtémoc,Puebla,,,,,,,,14,True,2
4430,2024-10-26 17:00:00,2024,apertura,14,León,Querétaro,4.0,0.0,FINISHED,4.0,4.0,LOCAL,api_football,A. Escobedo,Estadio León,León de los Aldamas,,,,,,,,14,True,2
4431,2024-10-26 19:00:00,2024,apertura,14,UNAM Pumas,Cruz Azul,0.0,2.0,FINISHED,2.0,-2.0,VISITANTE,api_football,C. Ramos,Estadio Olímpico Universitario,D.F.,,,,,,,,14,True,2
4432,2024-10-26 21:00:00,2024,apertura,14,Tigres UANL,Pachuca,2.0,1.0,FINISHED,3.0,1.0,LOCAL,api_football,V. Cáceres,Estadio Universitario,San Nicolás de los Garza,,,,,,,,14,True,2
4433,2024-10-26 21:05:00,2024,apertura,14,Atlas,Club Tijuana,0.0,0.0,FINISHED,0.0,0.0,EMPATE,api_football,K. Garcia,Estadio Jalisco,Guadalajara,,,,,,,,14,True,2
4434,2024-10-27 18:00:00,2024,apertura,14,Necaxa,Toluca,1.0,3.0,FINISHED,4.0,-2.0,VISITANTE,api_football,F. Guerrero,Estadio Victoria,Aguascalientes,,,,,,,,14,True,2
