fixture_id,date,status,round,season,home_team,away_team,home_score,away_score
1323604,2025-04-13T01:05:00+00:00,Match Finished,Clausura - 15,2024,Atlas,Toluca,2,3
1323606,2025-04-13T03:15:00+00:00,Match Finished,Clausura - 15,2024,Club America,Cruz Azul,0,0
1323607,2025-04-13T23:00:00+00:00,Match Finished,Clausura - 15,2024,Santos Laguna,Club Queretaro,1,2
1323609,2025-04-16T01:00:00+00:00,Match Finished,Clausura - 16,2024,CF Pachuca,Tigres UANL,0,0
1323610,2025-04-16T01:05:00+00:00,Match Finished,Clausura - 16,2024,Guadalajara Chivas,Puebla,1,0
1323612,2025-04-16T03:00:00+00:00,Match Finished,Clausura - 16,2024,FC Juarez,Necaxa,2,2
1323611,2025-04-16T03:05:00+00:00,Match Finished,Clausura - 16,2024,Cruz Azul,Leon,2,1
1323615,2025-04-17T01:00:00+00:00,Match Finished,Clausura - 16,2024,Monterrey,Club America,1,0
1323614,2025-04-17T01:00:00+00:00,Match Finished,Clausura - 16,2024,Club Queretaro,Atlas,1,2
1323613,2025-04-17T02:00:00+00:00,Match Finished,Clausura - 16,2024,Atletico San Luis,Toluca,0,1
1323616,2025-04-17T03:00:00+00:00,Match Finished,Clausura - 16,2024,Mazatlán,Club Tijuana,0,2
1323795,2025-04-17T03:05:00+00:00,Match Finished,Clausura - 16,2024,U.N.A.M. - Pumas,Santos Laguna,2,0
1323617,2025-04-19T01:00:00+00:00,Match Finished,Clausura - 17,2024,Puebla,Necaxa,0,1
1323618,2025-04-19T23:00:00+00:00,Match Finished,Clausura - 17,2024,Club America,Mazatlán,5,0
1323620,2025-04-20T01:05:00+00:00,Match Finished,Clausura - 17,2024,Toluca,Cruz Azul,2,2
1323796,2025-04-20T03:00:00+00:00,Match Finished,Clausura - 17,2024,Tigres UANL,U.N.A.M. - Pumas,2,1
1323621,2025-04-20T03:15:00+00:00,Match Finished,Clausura - 17,2024,Atlas,Guadalajara Chivas,1,1
1323622,2025-04-20T23:00:00+00:00,Match Finished,Clausura - 17,2024,Santos Laguna,Club Tijuana,0,4
1323624,2025-04-21T01:00:00+00:00,Match Finished,Clausura - 17,2024,Atletico San Luis,CF Pachuca,2,1
1323623,2025-04-21T01:05:00+00:00,Match Finished,Clausura - 17,2024,Leon,Monterrey,0,2
1323619,2025-04-21T03:00:00+00:00,Match Finished,Clausura - 17,2024,FC Juarez,Club Queretaro,0,2
1372470,2025-04-28T00:00:00+00:00,Match Finished,Clausura - Reclasificacion,2024,FC Juarez,U.N.A.M. - Pumas,1,1
1372469,2025-04-28T01:30:00+00:00,Match Finished,Clausura - Reclasificacion,2024,Monterrey,CF Pachuca,1,2
